EntrezID	Length	MCL1-DK_BC2CTUACXX_TTAGGC_L002_R1
21907	3233	2
14628	3009	488
140740	6032	2909
268297	4745	50
109205	4980	1984
74530	1859	90
71365	2031	182
331623	6049	780
67851	898	149
100862325	514	0
12484	1816	12439
414125	1833	0
69443	1060	0
76563	1970	112
170728	2981	143
11630	7416	3648
70365	1522	1
11793	2352	613
100316688	93	0
12142	5143	1692
19072	2719	1031
78977	1851	13
23828	1607	310
380669	5403	1
209462	3785	487
320363	1892	0
100418235	2163	0
14806	4872	0
100504076	1592	0
77987	7477	1239
20464	7355	0
14727	1305	2
14728	1420	2
77296	555	0
210198	2856	0
320995	3701	0
71090	1021	0
215031	1466	0
19886	7401	0
66686	3025	84
94221	4317	684
66650	1823	4
52014	4614	1442
629689	1579	0
22639	3420	147
215085	4973	238
100862347	1026	0
100038725	2691	129
100502820	658	0
18821	2480	1
432460	504	15
100502868	5486	1
71567	3873	228
66403	2192	176
100042554	949	3
75906	3950	40
17155	3889	5583
100502920	1230	44
544696	7240	421
73390	2140	69
14609	3105	8717
100862378	716	0
791298	3115	0
74928	723	0
15500	2623	335
56442	2879	4175
18768	6039	0
12140	762	2
100502970	631	0
57319	1791	304
100504180	2222	0
74399	2895	0
245263	1813	0
791309	3636	0
70297	6511	321
110829	4941	3973
19386	9477	6341
76138	2466	72
13608	3680	76
103505	1320	8
237353	5781	255
103080	2654	149
268301	4513	193
18451	4043	2529
69836	1066	1
18302	2716	94
215999	2872	862
216001	2275	420
56709	1774	335
100503588	745	17
74747	1685	1089
52717	1329	927
69090	1578	543
94214	3916	2731
53374	6113	178
19156	2731	21855
22295	11260	46
74048	4846	1181
100302688	858	18
71279	5240	459
107449	5867	2359
100503834	701	0
73616	853	0
327760	1131	0
13180	810	581
20397	4123	4684
65971	2023	0
237360	5188	23
100862379	900	0
18646	2054	1
27355	4274	550
18119	2094	0
13688	1786	750
100503821	3961	2
216011	2635	169
237362	1307	0
67895	1292	610
20224	2602	3923
71767	2286	265
71361	3468	1996
404634	1910	457
100628583	85	0
12817	2900	11
432466	1550	52
69894	1731	67
11925	1540	0
70423	3605	126
21337	2258	0
15275	4509	3635
70162	557	9
216019	3483	4
338359	2390	154
74706	2194	2
30930	3252	864
19073	938	118
72320	2472	317
56200	4743	3606
100862011	549	0
94213	2507	1979
216021	3102	163
67500	4478	2229
100217463	28	1
52463	14082	913
73132	3141	290
327762	4122	18
70432	8936	421
432467	2168	301
67307	2211	47
68371	1952	4
53404	450	0
68802	5246	0
641387	764	1
67345	4043	957
100502721	1584	2
93759	3910	1653
30045	1365	7
216033	3924	4
791346	2569	0
216028	3852	0
100502808	1111	0
69433	345	0
28193	5550	4104
108829	8947	20528
641340	1789	91
13654	2965	4160
211488	4445	410
100038508	2225	0
216049	4257	1138
170799	3932	4
71371	4494	4917
100503521	2231	0
75148	769	0
73287	1238	9
327766	5052	3
69288	4631	387
320700	2969	45
12534	2860	54
11735	10685	2895
76551	5511	1633
69563	443	1
66859	3563	44
71721	3510	682
70911	3010	7
319646	2082	0
83675	3111	232
319572	2300	0
21780	3918	303
216080	1431	647
52637	965	721
69718	5417	1176
622812	1008	0
108950	806	0
100040505	2619	168
52696	2676	938
327768	1989	500
100861952	1042	0
11994	15991	0
71236	1223	0
14687	2435	167
76877	2620	65
110279	6537	1507
74392	6438	2520
11540	2534	64
544707	907	3
103149	1437	88
71125	1262	0
68778	2910	317
67332	604	882
192734	4601	2147
14598	2022	1932
23887	4137	205
100503432	424	1
71733	3255	249
104248	7460	1314
13202	609	145
103140	1873	374
14871	1037	247
75886	964	0
14872	1370	21
17319	554	1170
70377	1336	18
20587	1657	818
100861975	691	0
17385	2247	25
103172	948	17
333670	1215	0
22364	602	0
333669	2838	6
64453	4874	278
64454	2132	2
64452	2055	0
15468	2052	533
751554	84	0
20203	1661	2
64451	6355	1555
18541	9530	1137
67523	997	0
76964	1763	62
216119	4522	12
54387	6383	1350
16987	3102	675
74953	1237	27
76573	1331	1
14317	2710	7
12834	3729	6760
100861980	894	0
12833	3976	9558
59093	2175	60
100038479	1548	0
20509	2390	188
12822	5791	13708
100169878	719	24
80294	2219	2340
110532	6634	591
100045653	2564	2
108707	2428	369
16414	2862	13
108705	2247	5111
20610	2493	1218
22213	1982	878
100316811	84	1
100502831	801	0
670895	961	0
16697	400	0
100009614	553	0
100502921	363	0
16694	671	0
100502953	363	0
77763	678	0
100041250	693	0
100041261	693	0
634517	693	0
100041281	693	0
634504	711	0
675294	678	0
100503388	747	0
670880	1097	0
100040299	723	0
100191037	902	0
544710	1305	0
622629	930	0
100041351	664	0
252974	2163	27
75188	914	0
237387	4296	418
28240	7292	4
67884	1696	413
18641	3719	2638
11634	1929	0
54427	1885	3
50723	2748	347
100503488	816	0
28295	1363	267
110816	3871	306
216131	5048	2410
28169	3439	767
18114	2008	2434
13014	602	2003
216134	5094	797
791283	3273	0
258224	1064	0
216136	2329	580
71709	3288	278
257883	1160	0
12365	2331	0
70976	1718	0
20513	2089	14
258305	963	0
257734	1148	0
259163	1095	0
18372	933	0
259044	1266	0
259074	1174	0
259042	960	0
18357	1080	0
72128	4229	349
624765	2592	0
216144	3276	0
624845	2598	0
625029	2595	3
50784	1646	712
70427	2562	438
21830	1249	0
237397	6754	0
216148	3961	212
100503607	877	12
382384	1248	0
17123	1420	68
110012	1101	317
216150	1266	361
16904	1286	84
12215	1752	3827
15166	3195	4
216151	3762	225
67112	489	1
70294	1639	449
83554	1953	382
73106	2693	0
100503626	1871	2
18483	2651	1007
78906	2427	31
414101	3595	14
19205	2933	7331
216152	4275	428
19152	972	12
50701	920	0
100503642	254	1396
11537	923	10
216154	3218	743
100862144	1000	0
109284	1821	452
114229	3163	78
13496	5326	134
216156	2954	358
170483	3274	28
216157	2223	2249
12798	1782	5530
27403	6594	203
70719	4052	12
66420	1008	262
625249	1201	358
216161	4640	11717
20869	1621	1430
100503659	3294	469
66043	931	783
100862154	483	0
59090	3708	13795
12696	1256	873
69770	651	71
13637	2131	53
68114	3717	491
75406	758	546
14431	944	79
70248	2085	1014
103232	462	10
20054	522	5449
23805	9074	50
66374	1659	255
18551	2514	25
70335	2016	28
66548	2572	86
216166	2112	1
237400	3258	514
17192	1589	1222
100503758	442	0
66594	436	0
21423	3547	847
246086	4695	1
67331	4411	20
66932	5249	913
118445	2652	1450
216169	1473	535
100113398	1411	23
100862189	844	0
56214	1802	362
103236	2511	2034
208198	3026	488
17347	3070	5626
208228	2647	2305
71564	938	183
11776	4730	2352
208266	5694	1314
78670	1260	275
20222	1674	587
11705	1665	10
71912	1116	2
18245	1074	743
100316778	74	0
237403	3439	1
66094	468	97
73218	2869	399
432478	3454	10
30055	1225	462
16907	3371	159
17873	1266	11871
14708	3495	140
208666	2920	0
106947	3462	525
52551	1947	1238
50492	2585	229
208677	2283	2
26396	2373	1529
16969	5373	2166
59004	1673	203
13629	3100	42951
100217454	53	8
100503773	446	0
13144	1824	404
69678	318	9
69564	1840	2
16467	3677	13
103406	3341	181
17179	1734	55
66047	587	293
57267	2107	542
100526465	91	1
27375	3031	17
18717	4279	1732
70312	2724	431
21390	1919	9
209047	1024	3
15353	1659	761
73822	1702	68
432479	695	50
56371	2254	373
102115	1444	479
100503793	1017	28
72273	575	26
18029	6295	2430
319586	4390	34
103425	2879	902
13611	2393	9
14676	1962	78
14672	3262	1283
14797	1347	2663
21886	3115	944
114606	2015	128
268319	1890	6
50721	2134	197
70615	3658	553
100233208	4725	25
666448	468	127
73610	2384	46
100040944	2851	19
666738	468	3
666501	468	5
331188	4067	3
666548	468	8
100038681	1556	2
666790	468	4
408062	2300	31
327780	2673	0
216177	2634	13
237411	2031	48
100503696	5187	0
237412	2238	38
432480	662	0
100862390	322	0
544717	748	23
21665	3218	437
74782	2153	54
67933	2386	356
18045	2552	2268
70003	1056	9
50493	4019	25009
66341	1305	364
58250	5528	1886
338365	4386	258
28109	3509	1135
216188	6030	216
319277	5858	920
216190	2946	618
69784	1194	47
77976	5026	744
216197	2915	995
442847	1334	0
216198	2400	3170
100503200	2524	5
70428	4830	494
71137	4074	0
625690	555	1
237422	3069	742
14202	2670	12
103266	3778	624
74238	1567	37
12952	3016	1086
74007	5955	1556
626858	1476	0
626940	1449	0
100503271	204	1
103136	2579	395
72843	3921	981
67341	1157	0
28088	1979	1556
270757	2328	2
69754	1886	295
27204	11838	36
78170	564	0
21859	4681	15922
100503291	464	0
627035	1482	0
382395	1473	0
66263	1620	19
22027	2759	13612
103220	5032	86
103466	5952	3499
192188	8133	5
83559	1183	0
76640	1343	0
100038674	2335	0
17172	2259	2
18478	2143	0
16000	7817	17
100503785	1270	0
22172	1347	28
110312	748	0
75317	3628	20
626115	1288	0
69736	1369	83
67282	1379	480
71712	2807	297
432486	5204	730
20962	1122	38
212862	3411	984
109272	3981	1
20728	1266	0
237433	1561	14
104303	842	1389
70683	8831	919
216225	5331	18
320091	4117	131
237436	6748	99
20186	2340	0
216227	4452	6
213326	3431	1043
67019	1703	72
75089	6446	1761
77531	10286	0
100043039	308	173
11783	6557	366
67454	4110	491
18674	1512	4997
100861804	464	0
21917	8127	1237
100503982	1051	7
723955	100	0
110333	2687	0
100526517	84	0
627800	1604	0
667203	692	10
17997	3533	273
380653	2199	2
380654	7399	16
237459	3643	716
100316689	119	0
13713	4234	525
432488	855	1
16993	2066	758
15109	2758	10
71761	2421	2
237465	3655	13
69878	813	108
74454	1859	0
57764	2411	738
667338	611	1
100504069	908	2
327799	3957	1
56307	4990	2114
74923	2075	0
723908	96	1
215008	4479	273
13998	8044	1579
22025	3827	543
66414	561	35
100861832	322	0
215472	773	0
319880	5889	770
67723	4135	175
77048	2986	685
54712	7045	11
12905	1650	63
69629	642	0
216233	2698	547
70523	1182	2
67270	666	382
93765	3851	614
71207	3231	4824
100526463	91	11
216238	7836	1746
100504157	192	0
12226	5010	2871
75301	1015	0
100628616	85	0
13179	2084	7050
17022	2075	151
75025	1465	0
16545	1950	0
13516	1723	1
100038699	1633	0
66716	1868	4
791295	1882	0
667438	551	0
67972	7130	3218
382406	2727	295
14426	5113	682
100861874	277	0
67603	2797	9253
100504202	2095	1
100417125	2506	18
71832	1954	177
17311	5450	33160
100043224	914	0
100043227	927	0
100043231	910	0
100043235	910	0
100043239	910	0
100043247	914	0
237500	6630	2538
216274	8006	503
68281	2419	147
66605	1690	0
67569	4760	0
100526516	81	0
67405	1180	2
237504	2118	83
216285	2493	0
74978	5293	3
103098	3644	91
100861880	927	0
100861891	927	0
100861901	927	0
637578	927	0
100043292	1258	0
278279	5673	723
327812	3204	109
216292	2039	119
52713	1078	405
639162	567	0
321001	3879	0
327814	6437	4
380660	3104	2
108030	5964	34
17877	2083	0
17878	1248	0
237523	7058	0
628870	6984	6
17931	3403	17369
114774	1828	4355
20979	4820	25
368203	1117	0
260315	7782	7
109335	1303	1
52679	5476	45
75630	610	0
13008	889	107
320150	4549	566
432502	930	1827
237542	7152	1333
71769	2753	4
53605	4094	1860
382421	558	3
21664	1953	1305
71321	1144	0
629206	2171	0
52705	4990	344
73690	1081	30
69286	896	0
67537	1879	0
544736	711	0
353025	2760	0
268345	6196	5
69355	887	0
382423	3599	1211
237553	5722	0
216343	2626	0
100861951	889	0
66687	3779	1205
668041	426	3527
216344	1824	2622
100038558	729	47
67226	3010	712
66816	3408	549
216345	6956	2046
14160	4711	31
100861970	721	0
77798	1007	0
216350	1522	31
19279	4031	4
619332	2254	0
19263	11912	444
58802	1005	2
67342	753	0
100504412	511	0
72068	3483	915
100504423	1390	24
72286	594	0
237558	3114	0
216363	2690	251
71086	1724	50
103175	2383	2
544741	612	65
382427	2719	2
100038610	1014	0
237560	1428	2
100862026	571	1
12461	1962	2896
327826	5684	921
64050	1408	249
77397	1219	0
17105	1057	20
17110	1265	0
432508	6534	1308
70574	5195	654
17246	3027	5765
215436	3483	522
103468	3092	317
100862040	1467	61
215449	1937	2490
71067	1704	0
17245	3151	92
50929	1088	0
116849	1111	0
668198	2567	33
668203	2552	0
668205	2552	33
668209	2552	0
668213	2552	0
668216	3161	7
15978	1207	0
69181	2137	411
100038589	2706	0
97640	1940	0
73400	386	1
71902	8209	2951
67081	894	0
74053	3641	172
75321	723	0
117599	4532	411
73914	2969	121
68212	808	379
100504548	927	0
66225	1162	10
15364	4176	1
321010	1115	0
320626	2250	0
791076	120	0
100038546	2358	0
70874	1749	8
320183	3709	10184
100504616	2973	14
380664	4743	940
24117	2242	2243
100504636	1260	1
74694	5696	27
75612	3855	1850
192678	3425	2422
56480	3031	766
73192	5989	1145
216393	3427	0
270802	3117	52
117600	7821	52
216394	1479	0
668272	1768	19
216395	1378	464
100043513	520	0
54140	2671	34
319272	2547	0
319468	7518	550
387251	85	6
67074	9303	2937
14479	3215	1019
100042958	420	3
268354	4610	1
100505018	1023	0
75030	1333	61
20503	2419	467
320398	4050	761
68876	1366	27
52468	5065	5819
723962	84	1
723882	121	0
11567	3033	92
66399	1180	112
100504608	699	2
17299	887	47
13115	2421	19
216438	1998	64
12567	1347	1284
67125	1543	1161
100504703	329	17
216439	5633	17
216440	4049	1153
14421	3289	76
216441	2215	36
52666	2387	5153
80904	1944	4295
100038591	2552	37
117150	3374	1916
16572	7006	349
69654	1933	3971
110962	4046	1366
13198	871	540
216443	2963	892
216445	1811	3
14632	3662	31
16326	2135	0
16325	1969	0
71750	4530	2863
237611	1790	21
407790	962	66
108037	2305	475
104080	1675	19
16971	14892	15758
20852	3805	2004
17937	2575	1021
72243	695	13
210035	6515	116
432516	3353	11
21334	884	0
320080	5960	356
11536	1694	16
107605	3890	1
103142	2698	8
19683	3208	0
380674	3648	1
216453	1889	0
216454	1265	0
54150	1608	0
70061	2851	0
27400	1459	1
19075	1533	108
17938	7034	930
56351	1954	408
100862107	1045	6
11947	1879	17869
751518	78	6
116848	8369	1523
56516	5609	1266
216456	2460	19
66701	1570	82
17339	2143	2
21853	4515	75
28194	1618	2
103161	1930	1
20847	4394	3623
83430	1359	18
103135	4450	562
56530	1017	612
12974	2828	3929
210582	2507	368
237615	6615	1380
72002	2144	4
69917	1052	382
67588	4377	770
68094	5028	2366
17904	614	21263
216459	1026	27
100502705	2004	62
23943	3687	3549
103284	2091	408
67945	449	4763
18813	2432	2479
13867	4020	70
668459	639	14
27370	448	1564
22781	3580	2097
211389	2349	309
19344	3180	2454
12566	2432	631
20431	2130	16
13139	2815	1740
78428	1491	247
58223	3453	23
73827	2335	153
74330	4229	738
66844	2055	36
66118	1062	260
14561	1811	101
12512	1037	3591
19682	1261	57
14533	550	444
16404	4022	366
71664	1227	6
18373	939	0
258861	930	0
622733	978	0
544748	930	0
546487	978	0
258315	930	0
258863	939	0
257667	939	0
100862148	672	0
258862	936	0
258540	954	0
257666	1004	0
257664	936	0
258232	939	0
258538	939	0
404321	939	0
258537	936	0
258281	939	0
258723	936	0
257985	945	0
258724	960	0
258542	939	0
258069	939	0
258544	936	0
258935	969	0
258932	939	0
258150	936	0
258375	963	0
258933	933	0
258549	936	0
258929	936	0
258541	936	0
258282	957	0
258934	939	0
258547	927	0
258068	945	0
258548	960	0
258546	942	0
258931	936	0
258930	939	0
258321	987	0
258543	939	0
258545	960	0
258791	933	0
258252	933	0
259165	933	0
258665	951	0
258667	939	0
258773	957	0
100043200	963	0
258266	945	0
258670	939	0
258772	933	0
258666	939	0
258668	948	0
258669	948	0
258672	963	0
258671	942	0
258297	969	0
11923	3345	0
67596	1694	0
625068	2550	0
623734	2553	0
625109	2547	0
625131	2547	0
434624	729	8
236604	2857	80
78887	4025	193
74203	4230	1083
13494	1524	847
56218	3482	93
791413	3553	6
100302648	869	3
216505	2243	284
16886	5047	2430
193670	2867	1232
71523	2583	127
237625	2623	8
170835	3473	27
114679	872	3008
29856	3387	34520
544752	6675	1787
74522	5238	2845
74309	4097	114
67430	2618	141
75219	4632	404
100862138	970	0
103710	3059	1628
21452	2133	978
75342	1220	0
64934	2911	453
53897	2043	43
100862181	569	1
103655	2956	10
380683	3928	0
67900	1396	9
67815	2529	125
71673	1937	495
100526466	83	3
216516	5153	466
67465	4916	985
103724	1913	1030
71962	1548	246
18413	1907	0
16878	4040	299
75828	1343	5
74302	5674	2222
327860	1562	0
75452	2604	388
66152	441	717
67178	789	100
192650	699	0
18016	5298	6331
18082	1874	145
107829	2235	530
380684	3994	6
11764	4543	832
100038587	2826	0
78926	5403	1399
75668	1108	98
14030	2400	2926
279766	1821	261
140703	1911	1737
84035	4908	2917
407821	6306	398
22433	1800	1467
104479	3402	674
76389	4491	0
665181	444	514
64660	1007	284
72046	5611	387
76508	1840	60
13169	2369	844
56012	906	30
54125	2925	188
11568	4049	3757
18972	1610	351
17898	590	0
103988	2245	5
56418	2476	1507
12323	4190	9
100861932	469	0
209586	3963	1554
100042173	824	1418
237636	4571	29
52513	3287	497
100861956	701	17
103694	1625	376
18293	6984	6599
52915	4203	453
268373	736	7436
77605	1636	701
19291	8478	7844
246177	3307	0
100861985	418	0
100041286	592	146
216527	2104	552
192950	4893	445
21379	3139	765
100217467	101	12
22373	562	13455
100041311	1306	0
56089	1221	70
626419	664	0
665343	549	56
432530	12259	14
100041347	1003	0
16006	1520	1
16009	2447	5504
100503529	571	4
319939	7483	1867
171395	7915	2
15574	4581	114
194974	1205	0
626870	2400	1
22271	1532	74
268379	16011	0
319922	3578	2
53604	3845	7
432534	2917	0
73862	753	0
22778	5163	24
60530	2974	6
13195	2089	0
73321	1075	0
14783	5158	138
12808	5618	227
100503630	1803	13
73307	562	0
432536	1077	0
211739	3629	5
20335	779	125
665689	2059	483
13649	6438	3870
319954	4103	177
72735	3137	2
319701	2117	2
56193	4117	10
380686	1539	6
19058	2829	2403
66249	1565	359
103784	3431	196
57316	2957	380
68145	4192	59
100502821	502	0
17268	3441	243
100503713	794	0
74059	1416	0
635455	1328	3
114716	2872	1486
66713	3669	3308
19324	2657	4781
216543	4810	324
55963	3926	214
58172	6027	4421
216549	3957	891
216551	3635	1841
67245	3485	2129
245944	4712	1559
216558	3085	2763
100316753	88	0
237694	3061	0
17449	1958	2487
216560	2443	195
