EntrezID	Length	MCL1-DL_BC2CTUACXX_ATCACG_L002_R1
268297	4745	55
109205	4980	1848
74530	1859	108
71365	2031	176
331623	6049	847
67851	898	142
100862325	514	0
12484	1816	9009
414125	1833	0
69443	1060	2
76563	1970	120
170728	2981	153
11630	7416	3701
70365	1522	0
11793	2352	639
100316688	93	0
12142	5143	1242
19072	2719	812
78977	1851	6
23828	1607	262
380669	5403	1
209462	3785	490
320363	1892	0
100418235	2163	0
14806	4872	0
100504076	1592	0
77987	7477	1061
20464	7355	0
14727	1305	1
14728	1420	1
77296	555	0
210198	2856	1
320995	3701	0
71090	1021	0
215031	1466	0
19886	7401	0
66686	3025	111
94221	4317	802
66650	1823	5
52014	4614	1394
629689	1579	0
22639	3420	177
215085	4973	196
100862347	1026	0
100038725	2691	190
100502820	658	0
18821	2480	3
432460	504	7
100502868	5486	0
71567	3873	240
66403	2192	177
100042554	949	1
75906	3950	38
17155	3889	4808
100502920	1230	42
544696	7240	382
73390	2140	110
14609	3105	7100
100862378	716	0
791298	3115	0
74928	723	2
15500	2623	314
56442	2879	4054
18768	6039	1
12140	762	1
100502970	631	0
57319	1791	311
100504180	2222	0
74399	2895	0
245263	1813	0
791309	3636	0
70297	6511	418
110829	4941	3611
19386	9477	5477
76138	2466	58
13608	3680	121
103505	1320	5
237353	5781	212
103080	2654	168
268301	4513	237
18451	4043	2045
69836	1066	1
18302	2716	112
215999	2872	756
216001	2275	336
56709	1774	346
100503588	745	15
74747	1685	1332
52717	1329	832
69090	1578	508
94214	3916	2506
53374	6113	144
19156	2731	20370
22295	11260	49
74048	4846	1208
100302688	858	10
71279	5240	480
107449	5867	2155
100503834	701	0
73616	853	0
327760	1131	0
13180	810	541
20397	4123	3770
65971	2023	0
237360	5188	7
100862379	900	0
18646	2054	2
27355	4274	529
18119	2094	2
13688	1786	766
100503821	3961	3
216011	2635	184
237362	1307	0
67895	1292	449
20224	2602	3447
71767	2286	280
71361	3468	1950
404634	1910	500
100628583	85	0
12817	2900	10
432466	1550	38
69894	1731	78
11925	1540	0
70423	3605	131
21337	2258	0
15275	4509	2966
70162	557	6
216019	3483	2
338359	2390	162
74706	2194	3
30930	3252	865
19073	938	150
72320	2472	372
56200	4743	2974
100862011	549	0
94213	2507	1717
216021	3102	164
67500	4478	2109
100217463	28	1
52463	14082	775
73132	3141	313
327762	4122	18
70432	8936	439
432467	2168	293
67307	2211	48
68371	1952	3
53404	450	1
68802	5246	0
641387	764	1
67345	4043	855
100502721	1584	0
93759	3910	1939
30045	1365	9
216033	3924	1
791346	2569	0
216028	3852	0
100502808	1111	0
69433	345	0
28193	5550	3529
108829	8947	16265
641340	1789	139
13654	2965	7892
211488	4445	373
100038508	2225	1
216049	4257	1192
170799	3932	15
71371	4494	5156
100503521	2231	0
75148	769	0
73287	1238	5
327766	5052	1
69288	4631	502
320700	2969	39
12534	2860	47
11735	10685	2489
76551	5511	1336
69563	443	2
66859	3563	58
71721	3510	660
70911	3010	9
319646	2082	0
83675	3111	175
319572	2300	0
21780	3918	282
216080	1431	645
52637	965	652
69718	5417	1376
622812	1008	0
108950	806	0
100040505	2619	152
52696	2676	793
327768	1989	349
100861952	1042	1
11994	15991	0
71236	1223	0
14687	2435	156
76877	2620	69
110279	6537	1557
74392	6438	2223
11540	2534	64
544707	907	13
103149	1437	72
71125	1262	0
68778	2910	266
67332	604	774
192734	4601	2106
14598	2022	1829
23887	4137	226
100503432	424	1
71733	3255	202
104248	7460	1423
13202	609	167
103140	1873	346
14871	1037	248
75886	964	1
14872	1370	37
17319	554	1126
70377	1336	25
20587	1657	818
100861975	691	0
17385	2247	38
103172	948	16
333670	1215	2
22364	602	0
333669	2838	9
64453	4874	266
64454	2132	1
64452	2055	0
15468	2052	552
751554	84	0
20203	1661	2
64451	6355	1556
18541	9530	1060
67523	997	0
76964	1763	59
216119	4522	19
54387	6383	1629
16987	3102	610
74953	1237	37
76573	1331	1
14317	2710	15
12834	3729	6022
100861980	894	0
12833	3976	8749
59093	2175	80
100038479	1548	0
20509	2390	187
12822	5791	12376
100169878	719	8
80294	2219	2114
110532	6634	572
100045653	2564	2
108707	2428	340
16414	2862	17
108705	2247	3861
20610	2493	1096
22213	1982	639
100316811	84	0
100502831	801	0
670895	961	0
16697	400	0
100009614	553	0
100502921	363	0
16694	671	0
100502953	363	0
77763	678	0
100041250	693	0
100041261	693	0
634517	693	0
100041281	693	0
634504	711	0
675294	678	0
100503388	747	0
670880	1097	0
100040299	723	0
100191037	902	0
544710	1305	0
622629	930	0
100041351	664	0
252974	2163	32
75188	914	2
237387	4296	364
28240	7292	1
67884	1696	426
18641	3719	2558
11634	1929	0
54427	1885	1
50723	2748	308
100503488	816	0
28295	1363	284
110816	3871	258
216131	5048	2407
28169	3439	714
18114	2008	2272
13014	602	1642
216134	5094	643
791283	3273	0
258224	1064	0
216136	2329	569
71709	3288	340
257883	1160	0
12365	2331	0
70976	1718	1
20513	2089	7
258305	963	0
257734	1148	0
259163	1095	0
18372	933	0
259044	1266	0
259074	1174	0
259042	960	0
18357	1080	0
72128	4229	405
624765	2592	0
216144	3276	0
624845	2598	0
625029	2595	8
50784	1646	709
70427	2562	532
21830	1249	0
237397	6754	4
216148	3961	223
100503607	877	12
382384	1248	0
17123	1420	61
110012	1101	334
216150	1266	407
16904	1286	104
12215	1752	3327
15166	3195	6
216151	3762	247
67112	489	1
70294	1639	465
83554	1953	323
73106	2693	0
100503626	1871	1
18483	2651	1132
78906	2427	40
414101	3595	16
19205	2933	6920
216152	4275	592
19152	972	6
50701	920	1
100503642	254	1286
11537	923	10
216154	3218	727
100862144	1000	0
109284	1821	460
114229	3163	107
13496	5326	95
216156	2954	342
170483	3274	45
216157	2223	2370
12798	1782	5192
27403	6594	266
70719	4052	21
66420	1008	264
625249	1201	413
216161	4640	11765
20869	1621	1354
100503659	3294	537
66043	931	780
100862154	483	0
59090	3708	15602
12696	1256	1041
69770	651	74
13637	2131	71
68114	3717	610
75406	758	516
14431	944	73
70248	2085	956
103232	462	17
20054	522	5019
23805	9074	73
66374	1659	269
18551	2514	22
70335	2016	26
66548	2572	103
216166	2112	2
237400	3258	560
17192	1589	1224
100503758	442	0
66594	436	0
21423	3547	910
246086	4695	1
67331	4411	6
66932	5249	1108
118445	2652	1357
216169	1473	500
100113398	1411	21
100862189	844	0
56214	1802	365
103236	2511	2000
208198	3026	554
17347	3070	5979
208228	2647	1843
71564	938	202
11776	4730	2308
208266	5694	1138
78670	1260	324
20222	1674	605
11705	1665	9
71912	1116	6
18245	1074	678
100316778	74	0
237403	3439	0
66094	468	86
73218	2869	443
432478	3454	6
30055	1225	390
16907	3371	149
17873	1266	11212
14708	3495	171
208666	2920	1
106947	3462	597
52551	1947	1247
50492	2585	265
208677	2283	3
26396	2373	1362
16969	5373	2212
59004	1673	237
13629	3100	42408
100217454	53	11
100503773	446	0
13144	1824	478
69678	318	13
69564	1840	1
16467	3677	6
103406	3341	215
17179	1734	37
66047	587	272
57267	2107	594
100526465	91	0
27375	3031	25
18717	4279	1813
70312	2724	446
21390	1919	10
209047	1024	4
15353	1659	811
73822	1702	84
432479	695	46
56371	2254	388
102115	1444	422
100503793	1017	33
72273	575	30
18029	6295	2610
319586	4390	30
103425	2879	949
13611	2393	10
14676	1962	116
14672	3262	1305
14797	1347	2652
21886	3115	1183
114606	2015	147
268319	1890	12
50721	2134	214
70615	3658	614
100233208	4725	20
666448	468	111
73610	2384	53
100040944	2851	34
666738	468	0
666501	468	0
331188	4067	3
666548	468	4
100038681	1556	1
666790	468	2
408062	2300	48
327780	2673	1
216177	2634	8
237411	2031	49
100503696	5187	0
237412	2238	46
432480	662	0
100862390	322	0
544717	748	25
21665	3218	393
74782	2153	38
67933	2386	317
18045	2552	1875
70003	1056	7
50493	4019	19696
66341	1305	398
58250	5528	1442
338365	4386	153
28109	3509	1094
216188	6030	174
319277	5858	911
216190	2946	696
69784	1194	57
77976	5026	856
216197	2915	717
442847	1334	0
216198	2400	2801
100503200	2524	4
70428	4830	457
71137	4074	0
625690	555	0
237422	3069	726
14202	2670	10
103266	3778	589
74238	1567	55
12952	3016	845
74007	5955	1594
626858	1476	0
626940	1449	0
100503271	204	0
103136	2579	380
72843	3921	979
67341	1157	0
28088	1979	1465
270757	2328	2
69754	1886	338
27204	11838	27
78170	564	0
21859	4681	13820
100503291	464	0
627035	1482	0
382395	1473	0
66263	1620	32
22027	2759	12437
103220	5032	70
103466	5952	2793
192188	8133	9
83559	1183	0
76640	1343	0
100038674	2335	0
17172	2259	6
18478	2143	0
16000	7817	27
100503785	1270	0
22172	1347	26
110312	748	0
75317	3628	23
626115	1288	0
69736	1369	84
67282	1379	434
71712	2807	268
432486	5204	703
20962	1122	35
212862	3411	904
109272	3981	2
20728	1266	0
237433	1561	16
104303	842	1188
70683	8831	820
216225	5331	21
320091	4117	97
237436	6748	35
20186	2340	1
216227	4452	4
213326	3431	891
67019	1703	82
75089	6446	1429
77531	10286	1
100043039	308	152
11783	6557	361
67454	4110	517
18674	1512	4671
100861804	464	1
21917	8127	1333
100503982	1051	2
723955	100	0
110333	2687	0
100526517	84	0
627800	1604	0
667203	692	10
17997	3533	300
380653	2199	1
380654	7399	23
237459	3643	902
100316689	119	0
13713	4234	560
432488	855	0
16993	2066	661
15109	2758	8
71761	2421	4
237465	3655	15
69878	813	65
74454	1859	1
57764	2411	862
667338	611	0
100504069	908	2
327799	3957	4
56307	4990	1799
74923	2075	0
723908	96	0
215008	4479	286
13998	8044	1787
22025	3827	501
66414	561	27
100861832	322	0
215472	773	0
319880	5889	800
67723	4135	149
77048	2986	654
54712	7045	9
12905	1650	94
69629	642	0
216233	2698	491
70523	1182	1
67270	666	304
93765	3851	536
71207	3231	4419
100526463	91	6
216238	7836	1552
100504157	192	0
12226	5010	3755
75301	1015	0
100628616	85	0
13179	2084	5901
17022	2075	116
75025	1465	0
16545	1950	0
13516	1723	0
100038699	1633	0
66716	1868	0
791295	1882	0
667438	551	0
67972	7130	2925
382406	2727	259
14426	5113	621
100861874	277	0
67603	2797	9001
100504202	2095	0
100417125	2506	25
71832	1954	203
17311	5450	30230
100043224	914	0
100043227	927	0
100043231	910	0
100043235	910	0
100043239	910	0
100043247	914	0
237500	6630	2282
216274	8006	427
68281	2419	134
66605	1690	0
67569	4760	0
100526516	81	0
67405	1180	0
237504	2118	118
216285	2493	0
74978	5293	6
103098	3644	95
100861880	927	0
100861891	927	0
100861901	927	0
637578	927	0
100043292	1258	0
278279	5673	647
327812	3204	114
216292	2039	123
52713	1078	418
639162	567	0
321001	3879	0
327814	6437	1
380660	3104	4
108030	5964	20
17877	2083	0
17878	1248	0
237523	7058	0
628870	6984	8
17931	3403	18452
114774	1828	4630
20979	4820	37
368203	1117	0
260315	7782	7
109335	1303	0
52679	5476	43
75630	610	0
13008	889	77
320150	4549	602
432502	930	1647
237542	7152	1148
71769	2753	7
53605	4094	1587
382421	558	4
21664	1953	1396
71321	1144	0
629206	2171	0
52705	4990	328
73690	1081	38
69286	896	0
67537	1879	0
544736	711	0
353025	2760	0
268345	6196	7
69355	887	0
382423	3599	1086
237553	5722	0
216343	2626	0
100861951	889	0
66687	3779	1044
668041	426	3135
216344	1824	2114
100038558	729	39
67226	3010	719
66816	3408	375
216345	6956	1683
14160	4711	48
100861970	721	1
77798	1007	2
216350	1522	36
19279	4031	5
619332	2254	0
19263	11912	520
58802	1005	1
67342	753	0
100504412	511	0
72068	3483	992
100504423	1390	32
72286	594	0
237558	3114	0
216363	2690	218
71086	1724	42
103175	2383	3
544741	612	48
382427	2719	0
100038610	1014	0
237560	1428	1
100862026	571	0
12461	1962	2626
327826	5684	962
64050	1408	238
77397	1219	0
17105	1057	14
17110	1265	0
432508	6534	1152
70574	5195	486
17246	3027	5013
215436	3483	572
103468	3092	386
100862040	1467	43
215449	1937	2051
71067	1704	0
17245	3151	96
50929	1088	0
116849	1111	0
668198	2567	30
668203	2552	0
668205	2552	34
668209	2552	0
668213	2552	0
668216	3161	5
15978	1207	0
69181	2137	364
100038589	2706	0
97640	1940	0
73400	386	0
71902	8209	2672
67081	894	0
74053	3641	189
75321	723	0
117599	4532	456
73914	2969	125
68212	808	323
100504548	927	0
66225	1162	11
15364	4176	0
321010	1115	0
320626	2250	1
791076	120	0
100038546	2358	1
70874	1749	5
320183	3709	8464
100504616	2973	13
380664	4743	912
24117	2242	2193
100504636	1260	1
74694	5696	56
75612	3855	1796
192678	3425	2095
56480	3031	853
73192	5989	999
216393	3427	0
270802	3117	58
117600	7821	53
216394	1479	0
668272	1768	25
216395	1378	442
100043513	520	0
54140	2671	43
319272	2547	0
319468	7518	450
387251	85	5
67074	9303	2681
14479	3215	972
100042958	420	2
268354	4610	2
100505018	1023	0
75030	1333	59
20503	2419	378
320398	4050	1103
68876	1366	33
52468	5065	6160
723962	84	0
723882	121	0
11567	3033	102
66399	1180	123
100504608	699	2
17299	887	69
13115	2421	12
216438	1998	79
12567	1347	1230
67125	1543	1144
100504703	329	12
216439	5633	13
216440	4049	1338
14421	3289	121
216441	2215	33
52666	2387	5194
80904	1944	4435
100038591	2552	47
117150	3374	1856
16572	7006	343
69654	1933	3717
110962	4046	1791
13198	871	638
216443	2963	907
216445	1811	2
14632	3662	25
16326	2135	0
16325	1969	0
71750	4530	2792
237611	1790	29
407790	962	33
108037	2305	485
104080	1675	29
16971	14892	15740
20852	3805	2088
17937	2575	993
72243	695	28
210035	6515	119
432516	3353	10
21334	884	0
320080	5960	361
11536	1694	19
107605	3890	3
103142	2698	5
19683	3208	0
380674	3648	0
216453	1889	1
216454	1265	0
54150	1608	0
70061	2851	0
27400	1459	0
19075	1533	123
17938	7034	930
56351	1954	364
100862107	1045	6
11947	1879	15108
751518	78	14
116848	8369	1647
56516	5609	1233
216456	2460	24
66701	1570	69
17339	2143	1
21853	4515	93
28194	1618	1
103161	1930	11
20847	4394	3059
83430	1359	28
103135	4450	634
56530	1017	648
12974	2828	3389
210582	2507	328
237615	6615	1280
72002	2144	5
69917	1052	408
67588	4377	687
68094	5028	2349
17904	614	17602
216459	1026	28
100502705	2004	39
23943	3687	3298
103284	2091	492
67945	449	4528
18813	2432	1908
13867	4020	49
668459	639	12
27370	448	1494
22781	3580	1977
211389	2349	278
19344	3180	2413
12566	2432	656
20431	2130	26
13139	2815	1830
78428	1491	260
58223	3453	12
73827	2335	163
74330	4229	748
66844	2055	22
66118	1062	199
14561	1811	112
12512	1037	2950
19682	1261	47
14533	550	414
16404	4022	257
71664	1227	3
18373	939	0
258861	930	0
622733	978	0
544748	930	0
546487	978	0
258315	930	0
258863	939	0
257667	939	0
100862148	672	0
258862	936	0
258540	954	0
257666	1004	0
257664	936	0
258232	939	0
258538	939	0
404321	939	0
258537	936	0
258281	939	0
258723	936	0
257985	945	0
258724	960	0
258542	939	0
258069	939	0
258544	936	0
258935	969	0
258932	939	0
258150	936	0
258375	963	0
258933	933	0
258549	936	0
258929	936	0
258541	936	0
258282	957	0
258934	939	0
258547	927	0
258068	945	0
258548	960	0
258546	942	0
258931	936	0
258930	939	0
258321	987	0
258543	939	0
258545	960	0
258791	933	0
258252	933	0
259165	933	0
258665	951	0
258667	939	0
258773	957	0
100043200	963	0
258266	945	0
258670	939	0
258772	933	0
258666	939	0
258668	948	0
258669	948	0
258672	963	0
258671	942	0
258297	969	0
11923	3345	0
67596	1694	0
625068	2550	0
623734	2553	0
625109	2547	0
625131	2547	0
434624	729	10
236604	2857	75
78887	4025	229
74203	4230	1055
13494	1524	826
56218	3482	88
791413	3553	8
100302648	869	3
216505	2243	357
16886	5047	2427
193670	2867	1116
71523	2583	128
237625	2623	7
170835	3473	13
114679	872	3034
29856	3387	38964
544752	6675	1762
74522	5238	3468
74309	4097	117
67430	2618	94
75219	4632	287
100862138	970	0
103710	3059	1321
21452	2133	917
75342	1220	0
64934	2911	467
53897	2043	46
100862181	569	1
103655	2956	21
380683	3928	0
67900	1396	10
67815	2529	178
71673	1937	476
100526466	83	1
216516	5153	481
67465	4916	1007
103724	1913	918
71962	1548	284
18413	1907	0
16878	4040	193
75828	1343	3
74302	5674	2336
327860	1562	0
75452	2604	345
66152	441	597
67178	789	140
192650	699	1
18016	5298	5380
18082	1874	179
107829	2235	531
380684	3994	7
11764	4543	837
100038587	2826	0
78926	5403	1304
75668	1108	95
14030	2400	2808
279766	1821	285
140703	1911	1820
84035	4908	2711
407821	6306	322
22433	1800	1202
104479	3402	678
76389	4491	0
665181	444	465
64660	1007	273
72046	5611	404
76508	1840	68
13169	2369	820
56012	906	20
54125	2925	270
11568	4049	3764
18972	1610	319
17898	590	0
103988	2245	2
56418	2476	1421
12323	4190	5
100861932	469	0
209586	3963	1433
100042173	824	1422
237636	4571	15
52513	3287	444
100861956	701	23
103694	1625	442
18293	6984	5870
52915	4203	518
268373	736	6439
77605	1636	713
19291	8478	6398
246177	3307	1
100861985	418	0
100041286	592	133
216527	2104	471
192950	4893	494
21379	3139	713
100217467	101	9
22373	562	12773
100041311	1306	1
56089	1221	60
626419	664	0
665343	549	61
432530	12259	7
100041347	1003	0
16006	1520	0
16009	2447	5316
100503529	571	3
319939	7483	1928
171395	7915	7
15574	4581	126
194974	1205	0
626870	2400	0
22271	1532	67
268379	16011	0
319922	3578	4
53604	3845	8
432534	2917	0
73862	753	0
22778	5163	17
60530	2974	7
13195	2089	1
73321	1075	0
14783	5158	141
12808	5618	248
100503630	1803	22
73307	562	0
432536	1077	0
211739	3629	2
20335	779	105
665689	2059	521
13649	6438	3842
319954	4103	175
72735	3137	0
319701	2117	8
56193	4117	13
380686	1539	3
19058	2829	2104
66249	1565	349
103784	3431	204
57316	2957	368
68145	4192	86
100502821	502	0
17268	3441	286
100503713	794	4
74059	1416	0
635455	1328	2
114716	2872	1533
66713	3669	2798
19324	2657	4174
216543	4810	284
55963	3926	186
58172	6027	3480
216549	3957	907
216551	3635	2032
67245	3485	1908
245944	4712	1494
216558	3085	2395
100316753	88	0
237694	3061	0
17449	1958	2143
216560	2443	172
18423	2825	0
216565	5049	1308
