EntrezID	Length	MCL1-LD_BC2CTUACXX_GGCTAC_L001_R1
331623	6049	372
67851	898	131
100862325	514	0
12484	1816	24261
414125	1833	0
69443	1060	1
76563	1970	127
170728	2981	228
11630	7416	2956
70365	1522	0
11793	2352	573
100316688	93	0
12142	5143	132
19072	2719	1083
78977	1851	0
23828	1607	0
380669	5403	0
209462	3785	192
320363	1892	0
100418235	2163	0
14806	4872	0
100504076	1592	0
77987	7477	1239
20464	7355	0
14727	1305	3
14728	1420	4
77296	555	0
210198	2856	0
320995	3701	0
71090	1021	0
215031	1466	0
19886	7401	0
66686	3025	86
94221	4317	364
66650	1823	0
52014	4614	4830
629689	1579	0
22639	3420	95
215085	4973	23
100862347	1026	0
100038725	2691	32
100502820	658	0
18821	2480	4
432460	504	0
100502868	5486	0
71567	3873	134
66403	2192	250
100042554	949	6
75906	3950	9
17155	3889	339
100502920	1230	4
544696	7240	215
73390	2140	37
14609	3105	256
100862378	716	0
791298	3115	0
74928	723	0
15500	2623	245
56442	2879	3113
18768	6039	1
12140	762	0
100502970	631	0
57319	1791	1092
100504180	2222	0
74399	2895	0
245263	1813	0
791309	3636	0
70297	6511	486
110829	4941	1434
19386	9477	6800
76138	2466	70
13608	3680	38
103505	1320	0
237353	5781	10
103080	2654	93
268301	4513	906
18451	4043	106
69836	1066	2
18302	2716	11
215999	2872	206
216001	2275	504
56709	1774	488
100503588	745	9
74747	1685	1052
52717	1329	719
69090	1578	468
94214	3916	20
53374	6113	1
19156	2731	33293
22295	11260	0
74048	4846	4
100302688	858	0
71279	5240	422
107449	5867	138
100503834	701	0
73616	853	0
327760	1131	0
13180	810	26
20397	4123	1419
65971	2023	0
237360	5188	3
100862379	900	0
18646	2054	0
27355	4274	1161
18119	2094	0
13688	1786	2142
100503821	3961	11
216011	2635	92
237362	1307	0
67895	1292	1205
20224	2602	3480
71767	2286	330
71361	3468	217
404634	1910	23
100628583	85	0
12817	2900	0
432466	1550	739
69894	1731	208
11925	1540	1
70423	3605	811
21337	2258	0
15275	4509	2488
70162	557	15
216019	3483	3
338359	2390	343
74706	2194	5
30930	3252	1315
19073	938	46
72320	2472	144
56200	4743	4331
100862011	549	0
94213	2507	1134
216021	3102	0
67500	4478	2074
100217463	28	7
52463	14082	66
73132	3141	1248
327762	4122	36
70432	8936	195
432467	2168	52
67307	2211	25
68371	1952	2
53404	450	0
68802	5246	0
641387	764	3
67345	4043	1204
100502721	1584	3
93759	3910	794
30045	1365	97
216033	3924	0
791346	2569	0
216028	3852	0
100502808	1111	0
69433	345	0
28193	5550	1192
108829	8947	8753
641340	1789	331
13654	2965	291
211488	4445	349
100038508	2225	0
216049	4257	0
170799	3932	2
71371	4494	858
100503521	2231	0
75148	769	0
73287	1238	18
327766	5052	0
69288	4631	47
320700	2969	7
12534	2860	195
11735	10685	1207
76551	5511	2436
69563	443	1
66859	3563	26
71721	3510	11
70911	3010	3
319646	2082	0
83675	3111	14
319572	2300	0
21780	3918	300
216080	1431	192
52637	965	277
69718	5417	485
622812	1008	0
108950	806	0
100040505	2619	180
52696	2676	1513
327768	1989	11
100861952	1042	0
11994	15991	0
71236	1223	0
14687	2435	20
76877	2620	10
110279	6537	1240
74392	6438	1486
11540	2534	7
544707	907	4
103149	1437	63
71125	1262	0
68778	2910	192
67332	604	1113
192734	4601	131
14598	2022	411
23887	4137	152
100503432	424	0
71733	3255	31
104248	7460	1304
13202	609	488
103140	1873	560
14871	1037	34
75886	964	0
14872	1370	268
17319	554	1001
70377	1336	65
20587	1657	443
100861975	691	0
17385	2247	2
103172	948	608
333670	1215	0
22364	602	1
333669	2838	2
64453	4874	84
64454	2132	0
64452	2055	0
15468	2052	306
751554	84	0
20203	1661	1
64451	6355	521
18541	9530	773
67523	997	2
76964	1763	2
216119	4522	17
54387	6383	592
16987	3102	443
74953	1237	8
76573	1331	3
14317	2710	0
12834	3729	55
100861980	894	0
12833	3976	52
59093	2175	3
100038479	1548	0
20509	2390	52
12822	5791	95
100169878	719	2
80294	2219	1044
110532	6634	40
100045653	2564	0
108707	2428	287
16414	2862	1
108705	2247	4274
20610	2493	1005
22213	1982	1146
100316811	84	0
100502831	801	0
670895	961	0
16697	400	0
100009614	553	0
100502921	363	0
16694	671	0
100502953	363	0
77763	678	0
100041250	693	0
100041261	693	0
634517	693	0
100041281	693	0
634504	711	0
675294	678	0
100503388	747	0
670880	1097	0
100040299	723	0
100191037	902	0
544710	1305	0
622629	930	0
100041351	664	0
252974	2163	17
75188	914	0
237387	4296	58
28240	7292	7
67884	1696	859
18641	3719	6698
11634	1929	10
54427	1885	0
50723	2748	73
100503488	816	0
28295	1363	380
110816	3871	435
216131	5048	2434
28169	3439	2177
18114	2008	2713
13014	602	5897
216134	5094	6278
791283	3273	7
258224	1064	2
216136	2329	630
71709	3288	91
257883	1160	1
12365	2331	3
70976	1718	0
20513	2089	0
258305	963	0
257734	1148	0
259163	1095	0
18372	933	0
259044	1266	0
259074	1174	0
259042	960	0
18357	1080	0
72128	4229	83
624765	2592	0
216144	3276	0
624845	2598	0
625029	2595	6
50784	1646	3254
70427	2562	371
21830	1249	0
237397	6754	0
216148	3961	24
100503607	877	0
382384	1248	0
17123	1420	4
110012	1101	146
216150	1266	1161
16904	1286	30
12215	1752	6316
15166	3195	21
216151	3762	384
67112	489	0
70294	1639	687
83554	1953	159
73106	2693	3
100503626	1871	0
18483	2651	14
78906	2427	48
414101	3595	16
19205	2933	7151
216152	4275	386
19152	972	11
50701	920	0
100503642	254	2890
11537	923	0
216154	3218	437
100862144	1000	0
109284	1821	1124
114229	3163	18
13496	5326	489
216156	2954	615
170483	3274	45
216157	2223	2344
12798	1782	206
27403	6594	364
70719	4052	2
66420	1008	1142
625249	1201	1153
216161	4640	10607
20869	1621	1739
100503659	3294	307
66043	931	1299
100862154	483	0
59090	3708	9265
12696	1256	386
69770	651	147
13637	2131	29
68114	3717	299
75406	758	624
14431	944	50
70248	2085	1327
103232	462	16
20054	522	8914
23805	9074	2
66374	1659	433
18551	2514	98
70335	2016	444
66548	2572	4
216166	2112	18
237400	3258	504
17192	1589	1428
100503758	442	0
66594	436	2
21423	3547	1012
246086	4695	0
67331	4411	6
66932	5249	1419
118445	2652	1103
216169	1473	864
100113398	1411	37
100862189	844	0
56214	1802	888
103236	2511	1426
208198	3026	316
17347	3070	5872
208228	2647	1488
71564	938	65
11776	4730	3772
208266	5694	2967
78670	1260	575
20222	1674	706
11705	1665	2
71912	1116	0
18245	1074	527
100316778	74	0
237403	3439	0
66094	468	105
73218	2869	469
432478	3454	4
30055	1225	1363
16907	3371	323
17873	1266	10041
14708	3495	436
208666	2920	0
106947	3462	348
52551	1947	1536
50492	2585	486
208677	2283	1
26396	2373	2425
16969	5373	2298
59004	1673	278
13629	3100	69327
100217454	53	16
100503773	446	0
13144	1824	580
69678	318	0
69564	1840	0
16467	3677	1
103406	3341	67
17179	1734	30
66047	587	577
57267	2107	724
100526465	91	8
27375	3031	2235
18717	4279	3096
70312	2724	954
21390	1919	1
209047	1024	1
15353	1659	1199
73822	1702	352
432479	695	261
56371	2254	632
102115	1444	823
100503793	1017	27
72273	575	11
18029	6295	1116
319586	4390	3
103425	2879	1215
13611	2393	4
14676	1962	23
14672	3262	1214
14797	1347	3591
21886	3115	850
114606	2015	232
268319	1890	9
50721	2134	246
70615	3658	485
100233208	4725	29
666448	468	249
73610	2384	60
100040944	2851	7
666738	468	6
666501	468	13
331188	4067	0
666548	468	7
100038681	1556	4
666790	468	3
408062	2300	11
327780	2673	2
216177	2634	13
237411	2031	78
100503696	5187	0
237412	2238	29
432480	662	0
100862390	322	0
544717	748	44
21665	3218	642
74782	2153	11
67933	2386	321
18045	2552	299
70003	1056	0
50493	4019	9563
66341	1305	88
58250	5528	18
338365	4386	198
28109	3509	2222
216188	6030	84
319277	5858	620
216190	2946	2831
69784	1194	0
77976	5026	174
216197	2915	284
442847	1334	0
216198	2400	1106
100503200	2524	3
70428	4830	689
71137	4074	0
625690	555	1
237422	3069	449
14202	2670	2
103266	3778	446
74238	1567	29
12952	3016	1443
74007	5955	201
626858	1476	0
626940	1449	0
100503271	204	1
103136	2579	934
72843	3921	1277
67341	1157	0
28088	1979	2845
270757	2328	16
69754	1886	337
27204	11838	75
78170	564	0
21859	4681	241
100503291	464	0
627035	1482	0
382395	1473	1
66263	1620	12
22027	2759	10718
103220	5032	134
103466	5952	2241
192188	8133	3
83559	1183	0
76640	1343	0
100038674	2335	0
17172	2259	0
18478	2143	0
16000	7817	44
100503785	1270	0
22172	1347	83
110312	748	1
75317	3628	62
626115	1288	0
69736	1369	58
67282	1379	367
71712	2807	69
432486	5204	1192
20962	1122	54
212862	3411	2969
109272	3981	0
20728	1266	0
237433	1561	8
104303	842	1122
70683	8831	927
216225	5331	1363
320091	4117	62
237436	6748	259
20186	2340	1
216227	4452	11
213326	3431	2456
67019	1703	25
75089	6446	1247
77531	10286	0
100043039	308	406
11783	6557	231
67454	4110	44
18674	1512	7070
100861804	464	0
21917	8127	1201
100503982	1051	10
723955	100	0
110333	2687	0
100526517	84	0
627800	1604	0
667203	692	0
17997	3533	117
380653	2199	0
380654	7399	1
237459	3643	498
100316689	119	0
13713	4234	36
432488	855	0
16993	2066	682
15109	2758	2
71761	2421	0
237465	3655	12
69878	813	107
74454	1859	1
57764	2411	0
667338	611	1
100504069	908	0
327799	3957	3
56307	4990	2205
74923	2075	0
723908	96	0
215008	4479	478
13998	8044	892
22025	3827	328
66414	561	37
100861832	322	0
215472	773	0
319880	5889	2265
67723	4135	65
77048	2986	915
54712	7045	13
12905	1650	42
69629	642	0
216233	2698	271
70523	1182	0
67270	666	342
93765	3851	504
71207	3231	9475
100526463	91	31
216238	7836	775
100504157	192	2
12226	5010	4593
75301	1015	0
100628616	85	0
13179	2084	145
17022	2075	16
75025	1465	0
16545	1950	0
13516	1723	0
100038699	1633	0
66716	1868	0
791295	1882	0
667438	551	0
67972	7130	2619
382406	2727	127
14426	5113	206
100861874	277	0
67603	2797	3540
100504202	2095	0
100417125	2506	0
71832	1954	310
17311	5450	2120
100043224	914	0
100043227	927	0
100043231	910	0
100043235	910	0
100043239	910	0
100043247	914	0
237500	6630	849
216274	8006	223
68281	2419	30
66605	1690	0
67569	4760	0
100526516	81	0
67405	1180	0
237504	2118	35
216285	2493	0
74978	5293	3
103098	3644	92
100861880	927	0
100861891	927	0
100861901	927	0
637578	927	0
100043292	1258	0
278279	5673	567
327812	3204	20
216292	2039	113
52713	1078	327
639162	567	2
321001	3879	0
327814	6437	1
380660	3104	21
108030	5964	2
17877	2083	0
17878	1248	0
237523	7058	0
628870	6984	2
17931	3403	814
114774	1828	1642
20979	4820	0
368203	1117	0
260315	7782	367
109335	1303	0
52679	5476	35
75630	610	0
13008	889	36
320150	4549	196
432502	930	3349
237542	7152	759
71769	2753	3
53605	4094	1861
382421	558	1
21664	1953	7798
71321	1144	6
629206	2171	1
52705	4990	496
73690	1081	2
69286	896	0
67537	1879	0
544736	711	2
353025	2760	14
268345	6196	0
69355	887	0
382423	3599	2220
237553	5722	0
216343	2626	0
100861951	889	0
66687	3779	1493
668041	426	7725
216344	1824	1046
100038558	729	10
67226	3010	491
66816	3408	184
216345	6956	1457
14160	4711	0
100861970	721	0
77798	1007	0
216350	1522	29
19279	4031	1
619332	2254	0
19263	11912	60
58802	1005	0
67342	753	0
100504412	511	0
72068	3483	1356
100504423	1390	27
72286	594	0
237558	3114	11
216363	2690	1225
71086	1724	26
103175	2383	0
544741	612	112
382427	2719	11
100038610	1014	4
237560	1428	13
100862026	571	0
12461	1962	4684
327826	5684	777
64050	1408	319
77397	1219	0
17105	1057	63
17110	1265	0
432508	6534	1624
70574	5195	60
17246	3027	2106
215436	3483	495
103468	3092	215
100862040	1467	53
215449	1937	2842
71067	1704	0
17245	3151	121
50929	1088	0
116849	1111	0
668198	2567	27
668203	2552	0
668205	2552	24
668209	2552	0
668213	2552	0
668216	3161	10
15978	1207	0
69181	2137	773
100038589	2706	0
97640	1940	10
73400	386	0
71902	8209	2689
67081	894	0
74053	3641	44
75321	723	0
117599	4532	360
73914	2969	124
68212	808	1186
100504548	927	0
66225	1162	6
15364	4176	3
321010	1115	0
320626	2250	3
791076	120	0
100038546	2358	0
70874	1749	0
320183	3709	46
100504616	2973	2
380664	4743	1255
24117	2242	22
100504636	1260	0
74694	5696	72
75612	3855	2089
192678	3425	2930
56480	3031	1139
73192	5989	1463
216393	3427	4
270802	3117	70
117600	7821	139
216394	1479	0
668272	1768	4
216395	1378	533
100043513	520	0
54140	2671	8
319272	2547	0
319468	7518	851
387251	85	6
67074	9303	3036
14479	3215	1408
100042958	420	3
268354	4610	0
100505018	1023	0
75030	1333	116
20503	2419	18
320398	4050	61
68876	1366	33
52468	5065	4324
723962	84	0
723882	121	0
11567	3033	33
66399	1180	186
100504608	699	10
17299	887	232
13115	2421	13
216438	1998	145
12567	1347	2078
67125	1543	1573
100504703	329	24
216439	5633	3
216440	4049	3643
14421	3289	2629
216441	2215	34
52666	2387	348
80904	1944	1212
100038591	2552	24
117150	3374	2162
16572	7006	240
69654	1933	3582
110962	4046	1480
13198	871	214
216443	2963	1289
216445	1811	92
14632	3662	2
16326	2135	0
16325	1969	0
71750	4530	2815
237611	1790	66
407790	962	4
108037	2305	918
104080	1675	0
16971	14892	236
20852	3805	2306
17937	2575	1416
72243	695	12
210035	6515	87
432516	3353	5
21334	884	0
320080	5960	319
11536	1694	7
107605	3890	1
103142	2698	4
19683	3208	0
380674	3648	4
216453	1889	0
216454	1265	0
54150	1608	1
70061	2851	0
27400	1459	0
19075	1533	271
17938	7034	961
56351	1954	405
100862107	1045	5
11947	1879	22932
751518	78	9
116848	8369	2301
56516	5609	604
216456	2460	12
66701	1570	156
17339	2143	0
21853	4515	154
28194	1618	2
103161	1930	117
20847	4394	474
83430	1359	201
103135	4450	1120
56530	1017	1096
12974	2828	5972
210582	2507	164
237615	6615	1071
72002	2144	3
69917	1052	391
67588	4377	1424
68094	5028	2348
17904	614	3197
216459	1026	22
100502705	2004	11
23943	3687	1355
103284	2091	223
67945	449	10797
18813	2432	3192
13867	4020	2871
668459	639	24
27370	448	3854
22781	3580	200
211389	2349	144
19344	3180	714
12566	2432	730
20431	2130	37
13139	2815	1572
78428	1491	351
58223	3453	29
73827	2335	113
74330	4229	733
66844	2055	336
66118	1062	157
14561	1811	24
12512	1037	1875
19682	1261	27
14533	550	386
16404	4022	28
71664	1227	3
18373	939	0
258861	930	0
622733	978	0
544748	930	0
546487	978	0
258315	930	0
258863	939	0
257667	939	0
100862148	672	0
258862	936	0
258540	954	0
257666	1004	0
257664	936	0
258232	939	0
258538	939	0
404321	939	0
258537	936	0
258281	939	0
258723	936	0
257985	945	0
258724	960	0
258542	939	0
258069	939	0
258544	936	0
258935	969	0
258932	939	0
258150	936	0
258375	963	0
258933	933	0
258549	936	0
258929	936	0
258541	936	0
258282	957	0
258934	939	0
258547	927	0
258068	945	0
258548	960	0
258546	942	0
258931	936	0
258930	939	0
258321	987	0
258543	939	0
258545	960	0
258791	933	0
258252	933	0
259165	933	0
258665	951	0
258667	939	0
258773	957	0
100043200	963	0
258266	945	0
258670	939	0
258772	933	0
258666	939	0
258668	948	0
258669	948	0
258672	963	0
258671	942	0
258297	969	0
11923	3345	0
67596	1694	0
625068	2550	1
623734	2553	0
625109	2547	0
625131	2547	0
434624	729	17
236604	2857	213
78887	4025	186
74203	4230	1226
13494	1524	886
56218	3482	128
791413	3553	3
100302648	869	4
216505	2243	67
16886	5047	1174
193670	2867	1045
71523	2583	51
237625	2623	7
170835	3473	207
114679	872	21
29856	3387	458
544752	6675	2239
74522	5238	2158
74309	4097	4
67430	2618	39
75219	4632	711
100862138	970	0
103710	3059	881
21452	2133	4700
75342	1220	3
64934	2911	989
53897	2043	4
100862181	569	0
103655	2956	32
380683	3928	0
67900	1396	20
67815	2529	1364
71673	1937	329
100526466	83	0
216516	5153	95
67465	4916	1485
103724	1913	1103
71962	1548	25
18413	1907	6
16878	4040	12624
75828	1343	0
74302	5674	1445
327860	1562	0
75452	2604	623
66152	441	1028
67178	789	81
192650	699	0
18016	5298	1492
18082	1874	335
107829	2235	386
380684	3994	15
11764	4543	2331
100038587	2826	0
78926	5403	860
75668	1108	38
14030	2400	2982
279766	1821	151
140703	1911	410
84035	4908	709
407821	6306	229
22433	1800	11512
104479	3402	486
76389	4491	1
665181	444	713
64660	1007	432
72046	5611	434
76508	1840	123
13169	2369	1009
56012	906	30
54125	2925	165
11568	4049	56
18972	1610	245
17898	590	0
103988	2245	0
56418	2476	2935
12323	4190	0
100861932	469	1
209586	3963	974
100042173	824	2766
237636	4571	11
52513	3287	1111
100861956	701	36
103694	1625	981
18293	6984	3356
52915	4203	1357
268373	736	6370
77605	1636	403
19291	8478	4534
246177	3307	5
100861985	418	0
100041286	592	251
216527	2104	429
192950	4893	5
21379	3139	1593
100217467	101	8
22373	562	199848
100041311	1306	1
56089	1221	38
626419	664	0
665343	549	84
432530	12259	9
100041347	1003	0
16006	1520	0
16009	2447	46
100503529	571	0
319939	7483	2511
171395	7915	7
15574	4581	75
194974	1205	0
626870	2400	0
22271	1532	30
268379	16011	2
319922	3578	0
53604	3845	3
432534	2917	1
73862	753	7
22778	5163	348
60530	2974	23
13195	2089	6
73321	1075	0
14783	5158	292
12808	5618	664
100503630	1803	1
73307	562	0
432536	1077	0
211739	3629	0
20335	779	153
665689	2059	202
13649	6438	1041
319954	4103	1
72735	3137	1
319701	2117	6
56193	4117	7
380686	1539	2
19058	2829	2822
66249	1565	834
103784	3431	281
57316	2957	330
68145	4192	63
100502821	502	0
17268	3441	22
100503713	794	0
74059	1416	0
635455	1328	0
114716	2872	657
66713	3669	5765
19324	2657	8834
216543	4810	119
55963	3926	586
58172	6027	3389
216549	3957	2308
216551	3635	536
67245	3485	981
245944	4712	1359
216558	3085	3287
100316753	88	0
237694	3061	0
17449	1958	4706
216560	2443	56
18423	2825	3
216565	5049	587
103765	1370	22
53625	2818	453
17846	818	544
22183	4492	360
12464	1966	4440
73873	1937	5
100042875	3197	12
103573	5144	1031
17847	12200	2276
268390	3604	379
72246	1038	0
67358	1447	2
100134990	785	72
71675	4140	571
72129	4122	693
74467	3665	662
