EntrezID	Length	MCL1-LE_BC2CTUACXX_TAGCTT_L001_R1
100316688	93	0
12142	5143	73
19072	2719	442
78977	1851	0
23828	1607	0
380669	5403	0
209462	3785	158
320363	1892	1
100418235	2163	0
14806	4872	0
100504076	1592	0
77987	7477	1017
20464	7355	0
14727	1305	2
14728	1420	1
77296	555	0
210198	2856	0
320995	3701	0
71090	1021	0
215031	1466	0
19886	7401	0
66686	3025	80
94221	4317	255
66650	1823	4
52014	4614	2300
629689	1579	0
22639	3420	65
215085	4973	4
100862347	1026	0
100038725	2691	44
100502820	658	0
18821	2480	1
432460	504	1
100502868	5486	0
71567	3873	137
66403	2192	139
100042554	949	4
75906	3950	17
17155	3889	216
100502920	1230	1
544696	7240	86
73390	2140	49
14609	3105	68
100862378	716	0
791298	3115	0
74928	723	0
15500	2623	107
56442	2879	1742
18768	6039	0
12140	762	0
100502970	631	0
57319	1791	882
100504180	2222	0
74399	2895	0
245263	1813	0
791309	3636	0
70297	6511	538
110829	4941	616
19386	9477	3990
76138	2466	19
13608	3680	86
103505	1320	0
237353	5781	2
103080	2654	42
268301	4513	253
18451	4043	150
69836	1066	0
18302	2716	27
215999	2872	166
216001	2275	438
56709	1774	382
100503588	745	15
74747	1685	1182
52717	1329	511
69090	1578	213
94214	3916	13
53374	6113	2
19156	2731	14137
22295	11260	2
74048	4846	6
100302688	858	0
71279	5240	324
107449	5867	41
100503834	701	0
73616	853	0
327760	1131	0
13180	810	65
20397	4123	695
65971	2023	0
237360	5188	0
100862379	900	0
18646	2054	0
27355	4274	868
18119	2094	0
13688	1786	996
100503821	3961	5
216011	2635	124
237362	1307	0
67895	1292	1121
20224	2602	2847
71767	2286	315
71361	3468	127
404634	1910	19
100628583	85	0
12817	2900	1
432466	1550	1483
69894	1731	123
11925	1540	0
70423	3605	1325
21337	2258	1
15275	4509	1620
70162	557	4
216019	3483	0
338359	2390	253
74706	2194	3
30930	3252	672
19073	938	86
72320	2472	116
56200	4743	1882
100862011	549	0
94213	2507	902
216021	3102	0
67500	4478	973
100217463	28	0
52463	14082	72
73132	3141	977
327762	4122	125
70432	8936	118
432467	2168	57
67307	2211	17
68371	1952	3
53404	450	0
68802	5246	0
641387	764	0
67345	4043	420
100502721	1584	1
93759	3910	430
30045	1365	207
216033	3924	0
791346	2569	0
216028	3852	0
100502808	1111	0
69433	345	0
28193	5550	550
108829	8947	3659
641340	1789	283
13654	2965	197
211488	4445	220
100038508	2225	0
216049	4257	3
170799	3932	1
71371	4494	469
100503521	2231	0
75148	769	0
73287	1238	4
327766	5052	0
69288	4631	44
320700	2969	6
12534	2860	486
11735	10685	487
76551	5511	1003
69563	443	1
66859	3563	178
71721	3510	8
70911	3010	0
319646	2082	0
83675	3111	26
319572	2300	0
21780	3918	288
216080	1431	68
52637	965	389
69718	5417	313
622812	1008	0
108950	806	0
100040505	2619	116
52696	2676	502
327768	1989	15
100861952	1042	0
11994	15991	0
71236	1223	0
14687	2435	20
76877	2620	10
110279	6537	748
74392	6438	701
11540	2534	6
544707	907	0
103149	1437	24
71125	1262	0
68778	2910	303
67332	604	794
192734	4601	533
14598	2022	1982
23887	4137	421
100503432	424	0
71733	3255	10
104248	7460	726
13202	609	634
103140	1873	392
14871	1037	60
75886	964	0
14872	1370	159
17319	554	457
70377	1336	569
20587	1657	333
100861975	691	0
17385	2247	1
103172	948	605
333670	1215	0
22364	602	1
333669	2838	0
64453	4874	85
64454	2132	0
64452	2055	0
15468	2052	94
751554	84	0
20203	1661	1
64451	6355	302
18541	9530	497
67523	997	0
76964	1763	1
216119	4522	9
54387	6383	410
16987	3102	1393
74953	1237	19
76573	1331	6
14317	2710	0
12834	3729	55
100861980	894	0
12833	3976	79
59093	2175	7
100038479	1548	0
20509	2390	15
12822	5791	66
100169878	719	8
80294	2219	814
110532	6634	21
100045653	2564	0
108707	2428	143
16414	2862	2
108705	2247	1444
20610	2493	1128
22213	1982	1037
100316811	84	0
100502831	801	0
670895	961	0
16697	400	0
100009614	553	0
100502921	363	0
16694	671	0
100502953	363	0
77763	678	0
100041250	693	0
100041261	693	0
634517	693	0
100041281	693	0
634504	711	0
675294	678	0
100503388	747	0
670880	1097	0
100040299	723	0
100191037	902	0
544710	1305	0
622629	930	0
100041351	664	0
252974	2163	11
75188	914	0
237387	4296	15
28240	7292	0
67884	1696	238
18641	3719	6292
11634	1929	4
54427	1885	0
50723	2748	35
100503488	816	0
28295	1363	379
110816	3871	130
216131	5048	1425
28169	3439	474
18114	2008	1193
13014	602	1263
216134	5094	2447
791283	3273	0
258224	1064	0
216136	2329	324
71709	3288	7
257883	1160	0
12365	2331	1
70976	1718	0
20513	2089	0
258305	963	0
257734	1148	0
259163	1095	0
18372	933	0
259044	1266	0
259074	1174	0
259042	960	0
18357	1080	0
72128	4229	80
624765	2592	0
216144	3276	0
624845	2598	0
625029	2595	0
50784	1646	606
70427	2562	111
21830	1249	0
237397	6754	0
216148	3961	13
100503607	877	1
382384	1248	0
17123	1420	4
110012	1101	87
216150	1266	758
16904	1286	10
12215	1752	4299
15166	3195	11
216151	3762	311
67112	489	0
70294	1639	647
83554	1953	17
73106	2693	0
100503626	1871	0
18483	2651	6
78906	2427	18
414101	3595	11
19205	2933	3286
216152	4275	114
19152	972	3
50701	920	0
100503642	254	1356
11537	923	0
216154	3218	200
100862144	1000	0
109284	1821	472
114229	3163	15
13496	5326	107
216156	2954	441
170483	3274	11
216157	2223	1322
12798	1782	37
27403	6594	427
70719	4052	5
66420	1008	668
625249	1201	362
216161	4640	7873
20869	1621	1054
100503659	3294	99
66043	931	1219
100862154	483	0
59090	3708	5332
12696	1256	111
69770	651	126
13637	2131	10
68114	3717	273
75406	758	751
14431	944	17
70248	2085	758
103232	462	14
20054	522	3805
23805	9074	4
66374	1659	325
18551	2514	63
70335	2016	841
66548	2572	48
216166	2112	13
237400	3258	99
17192	1589	1064
100503758	442	0
66594	436	0
21423	3547	323
246086	4695	0
67331	4411	4
66932	5249	839
118445	2652	220
216169	1473	841
100113398	1411	19
100862189	844	1
56214	1802	721
103236	2511	1151
208198	3026	185
17347	3070	4624
208228	2647	711
71564	938	55
11776	4730	2595
208266	5694	1267
78670	1260	254
20222	1674	383
11705	1665	1
71912	1116	0
18245	1074	358
100316778	74	0
237403	3439	0
66094	468	68
73218	2869	302
432478	3454	9
30055	1225	943
16907	3371	322
17873	1266	8066
14708	3495	328
208666	2920	0
106947	3462	266
52551	1947	916
50492	2585	577
208677	2283	0
26396	2373	1670
16969	5373	772
59004	1673	168
13629	3100	26388
100217454	53	13
100503773	446	0
13144	1824	404
69678	318	0
69564	1840	0
16467	3677	0
103406	3341	38
17179	1734	16
66047	587	408
57267	2107	431
100526465	91	1
27375	3031	854
18717	4279	1285
70312	2724	311
21390	1919	0
209047	1024	0
15353	1659	434
73822	1702	359
432479	695	197
56371	2254	399
102115	1444	633
100503793	1017	11
72273	575	2
18029	6295	1086
319586	4390	14
103425	2879	1086
13611	2393	13
14676	1962	264
14672	3262	1572
14797	1347	3649
21886	3115	400
114606	2015	113
268319	1890	11
50721	2134	143
70615	3658	256
100233208	4725	15
666448	468	65
73610	2384	39
100040944	2851	9
666738	468	2
666501	468	0
331188	4067	1
666548	468	2
100038681	1556	5
666790	468	1
408062	2300	15
327780	2673	0
216177	2634	22
237411	2031	66
100503696	5187	0
237412	2238	17
432480	662	0
100862390	322	0
544717	748	26
21665	3218	325
74782	2153	2
67933	2386	386
18045	2552	262
70003	1056	0
50493	4019	5003
66341	1305	52
58250	5528	14
338365	4386	194
28109	3509	3511
216188	6030	190
319277	5858	500
216190	2946	1417
69784	1194	0
77976	5026	41
216197	2915	95
442847	1334	0
216198	2400	657
100503200	2524	7
70428	4830	314
71137	4074	0
625690	555	0
237422	3069	230
14202	2670	2
103266	3778	576
74238	1567	21
12952	3016	506
74007	5955	383
626858	1476	0
626940	1449	0
100503271	204	1
103136	2579	422
72843	3921	493
67341	1157	0
28088	1979	1799
270757	2328	2
69754	1886	288
27204	11838	26
78170	564	0
21859	4681	401
100503291	464	0
627035	1482	0
382395	1473	0
66263	1620	15
22027	2759	10441
103220	5032	90
103466	5952	518
192188	8133	8
83559	1183	0
76640	1343	0
100038674	2335	0
17172	2259	0
18478	2143	1
16000	7817	72
100503785	1270	0
22172	1347	135
110312	748	1
75317	3628	107
626115	1288	5
69736	1369	80
67282	1379	243
71712	2807	47
432486	5204	713
20962	1122	65
212862	3411	3476
109272	3981	0
20728	1266	0
237433	1561	3
104303	842	1215
70683	8831	506
216225	5331	189
320091	4117	32
237436	6748	351
20186	2340	0
216227	4452	4
213326	3431	1013
67019	1703	28
75089	6446	844
77531	10286	0
100043039	308	498
11783	6557	151
67454	4110	61
18674	1512	4361
100861804	464	0
21917	8127	1268
100503982	1051	7
723955	100	0
110333	2687	0
100526517	84	0
627800	1604	0
667203	692	1
17997	3533	156
380653	2199	0
380654	7399	1
237459	3643	159
100316689	119	0
13713	4234	12
432488	855	0
16993	2066	342
15109	2758	0
71761	2421	0
237465	3655	3
69878	813	61
74454	1859	0
57764	2411	1
667338	611	0
100504069	908	0
327799	3957	0
56307	4990	1060
74923	2075	0
723908	96	1
215008	4479	92
13998	8044	368
22025	3827	117
66414	561	38
100861832	322	0
215472	773	0
319880	5889	9625
67723	4135	49
77048	2986	409
54712	7045	2
12905	1650	77
69629	642	0
216233	2698	323
70523	1182	6
67270	666	323
93765	3851	212
71207	3231	3202
100526463	91	4
216238	7836	488
100504157	192	1
12226	5010	3575
75301	1015	0
100628616	85	0
13179	2084	115
17022	2075	62
75025	1465	0
16545	1950	0
13516	1723	0
100038699	1633	0
66716	1868	0
791295	1882	0
667438	551	0
67972	7130	774
382406	2727	69
14426	5113	125
100861874	277	0
67603	2797	444
100504202	2095	0
100417125	2506	0
71832	1954	505
17311	5450	587
100043224	914	0
100043227	927	0
100043231	910	0
100043235	910	0
100043239	910	0
100043247	914	0
237500	6630	497
216274	8006	220
68281	2419	15
66605	1690	0
67569	4760	0
100526516	81	0
67405	1180	0
237504	2118	21
216285	2493	0
74978	5293	3
103098	3644	17
100861880	927	0
100861891	927	0
100861901	927	0
637578	927	0
100043292	1258	0
278279	5673	250
327812	3204	8
216292	2039	101
52713	1078	224
639162	567	0
321001	3879	0
327814	6437	0
380660	3104	17
108030	5964	0
17877	2083	0
17878	1248	0
237523	7058	0
628870	6984	1
17931	3403	488
114774	1828	249
20979	4820	0
368203	1117	0
260315	7782	207
109335	1303	0
52679	5476	82
75630	610	0
13008	889	38
320150	4549	130
432502	930	1416
237542	7152	399
71769	2753	4
53605	4094	599
382421	558	0
21664	1953	488
71321	1144	0
629206	2171	0
52705	4990	210
73690	1081	2
69286	896	0
67537	1879	0
544736	711	0
353025	2760	1
268345	6196	0
69355	887	0
382423	3599	1091
237553	5722	0
216343	2626	0
100861951	889	0
66687	3779	1270
668041	426	3491
216344	1824	504
100038558	729	2
67226	3010	343
66816	3408	214
216345	6956	767
14160	4711	1
100861970	721	0
77798	1007	0
216350	1522	105
19279	4031	0
619332	2254	0
19263	11912	70
58802	1005	0
67342	753	0
100504412	511	1
72068	3483	647
100504423	1390	10
72286	594	0
237558	3114	5
216363	2690	1100
71086	1724	13
103175	2383	0
544741	612	53
382427	2719	7
100038610	1014	2
237560	1428	3
100862026	571	0
12461	1962	1979
327826	5684	393
64050	1408	199
77397	1219	0
17105	1057	10
17110	1265	0
432508	6534	797
70574	5195	14
17246	3027	801
215436	3483	172
103468	3092	215
100862040	1467	23
215449	1937	1205
71067	1704	0
17245	3151	91
50929	1088	0
116849	1111	0
668198	2567	10
668203	2552	0
668205	2552	22
668209	2552	0
668213	2552	0
668216	3161	2
15978	1207	0
69181	2137	288
100038589	2706	0
97640	1940	1
73400	386	0
71902	8209	1013
67081	894	0
74053	3641	4
75321	723	0
117599	4532	260
73914	2969	59
68212	808	864
100504548	927	0
66225	1162	1
15364	4176	4
321010	1115	0
320626	2250	3
791076	120	0
100038546	2358	0
70874	1749	0
320183	3709	29
100504616	2973	1
380664	4743	609
24117	2242	1
100504636	1260	0
74694	5696	115
75612	3855	1420
192678	3425	1481
56480	3031	781
73192	5989	903
216393	3427	0
270802	3117	52
117600	7821	15
216394	1479	0
668272	1768	2
216395	1378	319
100043513	520	0
54140	2671	2
319272	2547	0
319468	7518	249
387251	85	3
67074	9303	1838
14479	3215	830
100042958	420	1
268354	4610	0
100505018	1023	0
75030	1333	84
20503	2419	21
320398	4050	92
68876	1366	38
52468	5065	1945
723962	84	0
723882	121	0
11567	3033	3
66399	1180	157
100504608	699	21
17299	887	253
13115	2421	8
216438	1998	58
12567	1347	727
67125	1543	1434
100504703	329	6
216439	5633	4
216440	4049	2733
14421	3289	552
216441	2215	13
52666	2387	141
80904	1944	411
100038591	2552	13
117150	3374	1395
16572	7006	52
69654	1933	1635
110962	4046	591
13198	871	223
216443	2963	1782
216445	1811	90
14632	3662	4
16326	2135	0
16325	1969	0
71750	4530	1027
237611	1790	21
407790	962	2
108037	2305	563
104080	1675	0
16971	14892	246
20852	3805	1094
17937	2575	185
72243	695	6
210035	6515	94
432516	3353	4
21334	884	0
320080	5960	99
11536	1694	3
107605	3890	3
103142	2698	2
19683	3208	1
380674	3648	5
216453	1889	0
216454	1265	0
54150	1608	0
70061	2851	0
27400	1459	0
19075	1533	391
17938	7034	486
56351	1954	183
100862107	1045	0
11947	1879	21846
751518	78	4
116848	8369	1041
56516	5609	291
216456	2460	13
66701	1570	132
17339	2143	0
21853	4515	352
28194	1618	0
103161	1930	485
20847	4394	693
83430	1359	127
103135	4450	613
56530	1017	639
12974	2828	8585
210582	2507	151
237615	6615	621
72002	2144	2
69917	1052	335
67588	4377	843
68094	5028	1667
17904	614	1344
216459	1026	8
100502705	2004	12
23943	3687	807
103284	2091	87
67945	449	7718
18813	2432	2005
13867	4020	788
668459	639	19
27370	448	1550
22781	3580	669
211389	2349	173
19344	3180	894
12566	2432	550
20431	2130	35
13139	2815	709
78428	1491	185
58223	3453	12
73827	2335	35
74330	4229	523
66844	2055	336
66118	1062	93
14561	1811	8
12512	1037	488
19682	1261	18
14533	550	247
16404	4022	8
71664	1227	0
18373	939	0
258861	930	0
622733	978	0
544748	930	0
546487	978	0
258315	930	0
258863	939	0
257667	939	0
100862148	672	0
258862	936	0
258540	954	0
257666	1004	0
257664	936	0
258232	939	0
258538	939	0
404321	939	0
258537	936	0
258281	939	0
258723	936	0
257985	945	0
258724	960	0
258542	939	0
258069	939	0
258544	936	0
258935	969	0
258932	939	0
258150	936	0
258375	963	0
258933	933	0
258549	936	0
258929	936	0
258541	936	0
258282	957	0
258934	939	0
258547	927	0
258068	945	0
258548	960	0
258546	942	0
258931	936	0
258930	939	0
258321	987	0
258543	939	0
258545	960	0
258791	933	0
258252	933	0
259165	933	0
258665	951	0
258667	939	0
258773	957	0
100043200	963	0
258266	945	0
258670	939	0
258772	933	0
258666	939	0
258668	948	0
258669	948	0
258672	963	0
258671	942	0
258297	969	0
11923	3345	0
67596	1694	0
625068	2550	0
623734	2553	0
625109	2547	0
625131	2547	0
434624	729	9
236604	2857	108
78887	4025	97
74203	4230	647
13494	1524	641
56218	3482	46
791413	3553	0
100302648	869	1
216505	2243	31
16886	5047	389
193670	2867	1066
71523	2583	40
237625	2623	0
170835	3473	187
114679	872	16
29856	3387	195
544752	6675	1318
74522	5238	867
74309	4097	18
67430	2618	26
75219	4632	665
100862138	970	0
103710	3059	434
21452	2133	6082
75342	1220	0
64934	2911	529
53897	2043	1
100862181	569	3
103655	2956	43
380683	3928	0
67900	1396	115
67815	2529	1768
71673	1937	126
100526466	83	2
216516	5153	72
67465	4916	905
103724	1913	222
71962	1548	8
18413	1907	0
16878	4040	1041
75828	1343	2
74302	5674	734
327860	1562	0
75452	2604	337
66152	441	1105
67178	789	45
192650	699	0
18016	5298	1308
18082	1874	90
107829	2235	272
380684	3994	1
11764	4543	1682
100038587	2826	0
78926	5403	283
75668	1108	8
14030	2400	1520
279766	1821	101
140703	1911	10
84035	4908	272
407821	6306	77
22433	1800	14850
104479	3402	686
76389	4491	6
665181	444	417
64660	1007	385
72046	5611	259
76508	1840	169
13169	2369	684
56012	906	20
54125	2925	101
11568	4049	27
18972	1610	443
17898	590	0
103988	2245	0
56418	2476	2062
12323	4190	1
100861932	469	0
209586	3963	797
100042173	824	1046
237636	4571	0
52513	3287	771
100861956	701	43
103694	1625	958
18293	6984	2941
52915	4203	886
268373	736	5596
77605	1636	199
19291	8478	2230
246177	3307	3
100861985	418	0
100041286	592	157
216527	2104	255
192950	4893	9
21379	3139	1060
100217467	101	6
22373	562	1269375
100041311	1306	20
56089	1221	96
626419	664	0
665343	549	61
432530	12259	58
100041347	1003	0
16006	1520	3
16009	2447	35
100503529	571	0
319939	7483	1820
171395	7915	0
15574	4581	128
194974	1205	0
626870	2400	0
22271	1532	16
268379	16011	0
319922	3578	0
53604	3845	2
432534	2917	0
73862	753	2
22778	5163	489
60530	2974	101
13195	2089	1
73321	1075	0
14783	5158	109
12808	5618	640
100503630	1803	2
73307	562	0
432536	1077	0
211739	3629	4
20335	779	232
665689	2059	293
13649	6438	299
319954	4103	1
72735	3137	6
319701	2117	22
56193	4117	5
380686	1539	0
19058	2829	1715
66249	1565	709
103784	3431	251
57316	2957	251
68145	4192	119
100502821	502	0
17268	3441	52
100503713	794	0
74059	1416	0
635455	1328	1
114716	2872	363
66713	3669	3590
19324	2657	7346
216543	4810	150
55963	3926	1242
58172	6027	1387
216549	3957	1283
216551	3635	357
67245	3485	438
245944	4712	1137
216558	3085	2181
100316753	88	0
237694	3061	0
17449	1958	9668
216560	2443	38
18423	2825	0
216565	5049	225
103765	1370	12
53625	2818	182
17846	818	341
22183	4492	153
12464	1966	1806
73873	1937	11
100042875	3197	1
103573	5144	1030
17847	12200	1622
268390	3604	251
72246	1038	0
67358	1447	0
100134990	785	40
71675	4140	476
72129	4122	532
74467	3665	421
19696	2584	476
216578	3764	162
268391	757	0
14025	7017	48
71316	743	0
100038617	2466	0
71234	1493	0
70626	1520	0
67030	1775	152
69922	1892	40
654472	1647	1625
216613	6618	1
72818	1597	0
735308	86	0
387212	72	0
387213	108	0
216616	2036	7
71701	2704	574
104570	5108	1376
216618	1523	86
108686	9263	126
