EntrezID	Length	MCL1-DH_BC2CTUACXX_CAGATC_L002_R1
666540	1120	0
54198	1377	2326
21907	3233	0
14628	3009	337
140740	6032	3362
268297	4745	46
109205	4980	1145
74530	1859	15
71365	2031	139
331623	6049	1837
67851	898	141
100862325	514	0
12484	1816	9299
414125	1833	0
69443	1060	0
76563	1970	134
170728	2981	116
11630	7416	3148
70365	1522	0
11793	2352	629
100316688	93	0
12142	5143	3829
19072	2719	1151
78977	1851	0
23828	1607	34
380669	5403	0
209462	3785	651
320363	1892	0
100418235	2163	0
14806	4872	3
100504076	1592	0
77987	7477	1402
20464	7355	0
14727	1305	11
14728	1420	10
77296	555	0
210198	2856	0
320995	3701	0
71090	1021	0
215031	1466	0
19886	7401	0
66686	3025	147
94221	4317	684
66650	1823	10
52014	4614	1960
629689	1579	0
22639	3420	154
215085	4973	122
100862347	1026	1
100038725	2691	178
100502820	658	0
18821	2480	42
432460	504	10
100502868	5486	1
71567	3873	297
66403	2192	262
100042554	949	3
75906	3950	68
17155	3889	4936
100502920	1230	69
544696	7240	323
73390	2140	119
14609	3105	12553
100862378	716	0
791298	3115	0
74928	723	3
15500	2623	264
56442	2879	4204
18768	6039	4
12140	762	0
100502970	631	0
57319	1791	385
100504180	2222	0
74399	2895	0
245263	1813	0
791309	3636	2
70297	6511	361
110829	4941	2074
19386	9477	7385
76138	2466	57
13608	3680	391
103505	1320	22
237353	5781	329
103080	2654	195
268301	4513	415
18451	4043	2536
69836	1066	0
18302	2716	106
215999	2872	333
216001	2275	636
56709	1774	434
100503588	745	16
74747	1685	7015
52717	1329	652
69090	1578	316
94214	3916	2787
53374	6113	156
19156	2731	25799
22295	11260	117
74048	4846	1242
100302688	858	9
71279	5240	413
107449	5867	1334
100503834	701	0
73616	853	0
327760	1131	0
13180	810	116
20397	4123	4102
65971	2023	0
237360	5188	47
100862379	900	0
18646	2054	5
27355	4274	613
18119	2094	0
13688	1786	974
100503821	3961	13
216011	2635	107
237362	1307	0
67895	1292	1395
20224	2602	4753
71767	2286	286
71361	3468	1287
404634	1910	371
100628583	85	0
12817	2900	21
432466	1550	277
69894	1731	78
11925	1540	0
70423	3605	326
21337	2258	0
15275	4509	3188
70162	557	7
216019	3483	1
338359	2390	306
74706	2194	5
30930	3252	928
19073	938	794
72320	2472	400
56200	4743	8018
100862011	549	0
94213	2507	2068
216021	3102	68
67500	4478	2613
100217463	28	5
52463	14082	467
73132	3141	221
327762	4122	74
70432	8936	341
432467	2168	329
67307	2211	55
68371	1952	20
53404	450	0
68802	5246	1
641387	764	1
67345	4043	1128
100502721	1584	0
93759	3910	2647
30045	1365	24
216033	3924	15
791346	2569	0
216028	3852	0
100502808	1111	0
69433	345	2
28193	5550	5781
108829	8947	31346
641340	1789	168
13654	2965	9575
211488	4445	481
100038508	2225	1
216049	4257	749
170799	3932	21
71371	4494	3166
100503521	2231	0
75148	769	0
73287	1238	16
327766	5052	5
69288	4631	176
320700	2969	9
12534	2860	384
11735	10685	2187
76551	5511	1449
69563	443	0
66859	3563	10
71721	3510	611
70911	3010	21
319646	2082	0
83675	3111	171
319572	2300	0
21780	3918	524
216080	1431	517
52637	965	522
69718	5417	1896
622812	1008	0
108950	806	0
100040505	2619	196
52696	2676	973
327768	1989	216
100861952	1042	0
11994	15991	0
71236	1223	0
14687	2435	69
76877	2620	51
110279	6537	2442
74392	6438	2267
11540	2534	51
544707	907	1
103149	1437	36
71125	1262	0
68778	2910	167
67332	604	1316
192734	4601	1613
14598	2022	2486
23887	4137	161
100503432	424	0
71733	3255	76
104248	7460	1310
13202	609	164
103140	1873	198
14871	1037	448
75886	964	0
14872	1370	71
17319	554	1460
70377	1336	43
20587	1657	777
100861975	691	0
17385	2247	86
103172	948	69
333670	1215	0
22364	602	1
333669	2838	3
64453	4874	176
64454	2132	0
64452	2055	0
15468	2052	340
751554	84	0
20203	1661	4
64451	6355	987
18541	9530	1115
67523	997	0
76964	1763	0
216119	4522	10
54387	6383	1003
16987	3102	314
74953	1237	12
76573	1331	0
14317	2710	7
12834	3729	1787
100861980	894	0
12833	3976	2826
59093	2175	144
100038479	1548	0
20509	2390	410
12822	5791	8983
100169878	719	13
80294	2219	2033
110532	6634	343
100045653	2564	3
108707	2428	437
16414	2862	47
108705	2247	7137
20610	2493	1237
22213	1982	1224
100316811	84	1
100502831	801	0
670895	961	0
16697	400	0
100009614	553	0
100502921	363	0
16694	671	0
100502953	363	0
77763	678	0
100041250	693	0
100041261	693	0
634517	693	0
100041281	693	0
634504	711	0
675294	678	0
100503388	747	0
670880	1097	0
100040299	723	0
100191037	902	0
544710	1305	0
622629	930	0
100041351	664	0
252974	2163	10
75188	914	3
237387	4296	147
28240	7292	4
67884	1696	418
18641	3719	2371
11634	1929	3
54427	1885	6
50723	2748	609
100503488	816	0
28295	1363	185
110816	3871	901
216131	5048	2095
28169	3439	765
18114	2008	2872
13014	602	2413
216134	5094	1000
791283	3273	1
258224	1064	0
216136	2329	577
71709	3288	287
257883	1160	0
12365	2331	0
70976	1718	3
20513	2089	1
258305	963	0
257734	1148	0
259163	1095	0
18372	933	0
259044	1266	0
259074	1174	0
259042	960	0
18357	1080	0
72128	4229	288
624765	2592	0
216144	3276	0
624845	2598	0
625029	2595	2
50784	1646	593
70427	2562	506
21830	1249	0
237397	6754	17
216148	3961	382
100503607	877	36
382384	1248	0
17123	1420	7
110012	1101	259
216150	1266	819
16904	1286	197
12215	1752	5219
15166	3195	7
216151	3762	317
67112	489	2
70294	1639	721
83554	1953	1149
73106	2693	1
100503626	1871	3
18483	2651	922
78906	2427	48
414101	3595	19
19205	2933	15464
216152	4275	1570
19152	972	35
50701	920	1
100503642	254	3044
11537	923	1
216154	3218	721
100862144	1000	0
109284	1821	500
114229	3163	63
13496	5326	352
216156	2954	650
170483	3274	95
216157	2223	3217
12798	1782	3493
27403	6594	240
70719	4052	35
66420	1008	595
625249	1201	535
216161	4640	20429
20869	1621	2592
100503659	3294	1811
66043	931	938
100862154	483	0
59090	3708	17948
12696	1256	1160
69770	651	153
13637	2131	139
68114	3717	712
75406	758	449
14431	944	73
70248	2085	1394
103232	462	15
20054	522	12018
23805	9074	58
66374	1659	218
18551	2514	52
70335	2016	71
66548	2572	74
216166	2112	3
237400	3258	1017
17192	1589	1577
100503758	442	0
66594	436	0
21423	3547	1504
246086	4695	10
67331	4411	28
66932	5249	1805
118445	2652	2742
216169	1473	568
100113398	1411	29
100862189	844	1
56214	1802	479
103236	2511	3136
208198	3026	674
17347	3070	10881
208228	2647	1742
71564	938	90
11776	4730	2156
208266	5694	2412
78670	1260	295
20222	1674	945
11705	1665	15
71912	1116	5
18245	1074	781
100316778	74	0
237403	3439	6
66094	468	159
73218	2869	461
432478	3454	5
30055	1225	606
16907	3371	395
17873	1266	13646
14708	3495	112
208666	2920	3
106947	3462	291
52551	1947	1380
50492	2585	653
208677	2283	4
26396	2373	1640
16969	5373	2809
59004	1673	223
13629	3100	62815
100217454	53	13
100503773	446	0
13144	1824	420
69678	318	2
69564	1840	5
16467	3677	5
103406	3341	119
17179	1734	29
66047	587	280
57267	2107	574
100526465	91	4
27375	3031	68
18717	4279	1379
70312	2724	971
21390	1919	27
209047	1024	3
15353	1659	958
73822	1702	60
432479	695	48
56371	2254	470
102115	1444	615
100503793	1017	44
72273	575	43
18029	6295	2224
319586	4390	20
103425	2879	1332
13611	2393	19
14676	1962	58
14672	3262	1149
14797	1347	2819
21886	3115	851
114606	2015	146
268319	1890	8
50721	2134	238
70615	3658	425
100233208	4725	27
666448	468	220
73610	2384	72
100040944	2851	39
666738	468	8
666501	468	15
331188	4067	7
666548	468	12
100038681	1556	3
666790	468	3
408062	2300	23
327780	2673	0
216177	2634	13
237411	2031	53
100503696	5187	0
237412	2238	64
432480	662	0
100862390	322	0
544717	748	37
21665	3218	579
74782	2153	26
67933	2386	325
18045	2552	2800
70003	1056	5
50493	4019	21785
66341	1305	201
58250	5528	2376
338365	4386	507
28109	3509	2148
216188	6030	334
319277	5858	973
216190	2946	1599
69784	1194	122
77976	5026	1197
216197	2915	1433
442847	1334	0
216198	2400	2759
100503200	2524	6
70428	4830	578
71137	4074	1
625690	555	0
237422	3069	694
14202	2670	7
103266	3778	789
74238	1567	33
12952	3016	948
74007	5955	1329
626858	1476	0
626940	1449	0
100503271	204	3
103136	2579	636
72843	3921	1548
67341	1157	0
28088	1979	2098
270757	2328	14
69754	1886	377
27204	11838	36
78170	564	0
21859	4681	20082
100503291	464	0
627035	1482	1
382395	1473	0
66263	1620	51
22027	2759	22527
103220	5032	58
103466	5952	4496
192188	8133	5
83559	1183	0
76640	1343	0
100038674	2335	0
17172	2259	7
18478	2143	0
16000	7817	155
100503785	1270	0
22172	1347	124
110312	748	0
75317	3628	49
626115	1288	0
69736	1369	112
67282	1379	425
71712	2807	230
432486	5204	852
20962	1122	21
212862	3411	453
109272	3981	19
20728	1266	2
237433	1561	18
104303	842	1617
70683	8831	1465
216225	5331	244
320091	4117	227
237436	6748	243
20186	2340	0
216227	4452	3
213326	3431	1402
67019	1703	89
75089	6446	1505
77531	10286	4
100043039	308	218
11783	6557	900
67454	4110	659
18674	1512	7450
100861804	464	0
21917	8127	2255
100503982	1051	21
723955	100	0
110333	2687	0
100526517	84	0
627800	1604	2
667203	692	4
17997	3533	389
380653	2199	12
380654	7399	120
237459	3643	1531
100316689	119	0
13713	4234	1055
432488	855	2
16993	2066	944
15109	2758	84
71761	2421	45
237465	3655	21
69878	813	283
74454	1859	2
57764	2411	1667
667338	611	1
100504069	908	4
327799	3957	4
56307	4990	2841
74923	2075	0
723908	96	0
215008	4479	275
13998	8044	1683
22025	3827	364
66414	561	33
100861832	322	0
215472	773	0
319880	5889	2659
67723	4135	132
77048	2986	955
54712	7045	8
12905	1650	81
69629	642	0
216233	2698	1586
70523	1182	2
67270	666	323
93765	3851	824
71207	3231	5459
100526463	91	7
216238	7836	1606
100504157	192	0
12226	5010	6254
75301	1015	1
100628616	85	0
13179	2084	2353
17022	2075	142
75025	1465	0
16545	1950	0
13516	1723	0
100038699	1633	0
66716	1868	0
791295	1882	0
667438	551	1
67972	7130	3625
382406	2727	426
14426	5113	931
100861874	277	0
67603	2797	13722
100504202	2095	0
100417125	2506	3
71832	1954	137
17311	5450	23849
100043224	914	0
100043227	927	0
100043231	910	0
100043235	910	0
100043239	910	0
100043247	914	0
237500	6630	1723
216274	8006	531
68281	2419	74
66605	1690	0
67569	4760	0
100526516	81	0
67405	1180	24
237504	2118	125
216285	2493	1
74978	5293	12
103098	3644	542
100861880	927	0
100861891	927	0
100861901	927	0
637578	927	0
100043292	1258	0
278279	5673	469
327812	3204	80
216292	2039	158
52713	1078	563
639162	567	0
321001	3879	0
327814	6437	4
380660	3104	4
108030	5964	18
17877	2083	1
17878	1248	0
237523	7058	0
628870	6984	0
17931	3403	4757
114774	1828	2608
20979	4820	13
368203	1117	0
260315	7782	23
109335	1303	0
52679	5476	146
75630	610	0
13008	889	351
320150	4549	630
432502	930	3679
237542	7152	1235
71769	2753	14
53605	4094	3409
382421	558	12
21664	1953	4823
71321	1144	0
629206	2171	0
52705	4990	714
73690	1081	29
69286	896	0
67537	1879	0
544736	711	0
353025	2760	0
268345	6196	17
69355	887	0
382423	3599	1436
237553	5722	0
216343	2626	2
100861951	889	0
66687	3779	1270
668041	426	7716
216344	1824	3299
100038558	729	53
67226	3010	563
66816	3408	506
216345	6956	1932
14160	4711	2049
100861970	721	0
77798	1007	12
216350	1522	370
19279	4031	71
619332	2254	0
19263	11912	2629
58802	1005	19
67342	753	0
100504412	511	0
72068	3483	1035
100504423	1390	32
72286	594	0
237558	3114	1
216363	2690	353
71086	1724	108
103175	2383	0
544741	612	106
382427	2719	1
100038610	1014	1
237560	1428	1
100862026	571	1
12461	1962	4769
327826	5684	1009
64050	1408	311
77397	1219	0
17105	1057	92
17110	1265	0
432508	6534	1798
70574	5195	1235
17246	3027	4404
215436	3483	568
103468	3092	483
100862040	1467	70
215449	1937	2819
71067	1704	1
17245	3151	182
50929	1088	0
116849	1111	0
668198	2567	41
668203	2552	0
668205	2552	67
668209	2552	0
668213	2552	0
668216	3161	4
15978	1207	0
69181	2137	456
100038589	2706	1
97640	1940	0
73400	386	0
71902	8209	4231
67081	894	0
74053	3641	167
75321	723	0
117599	4532	516
73914	2969	238
68212	808	408
100504548	927	0
66225	1162	8
15364	4176	22
321010	1115	1
320626	2250	2
791076	120	0
100038546	2358	0
70874	1749	3
320183	3709	5044
100504616	2973	13
380664	4743	1599
24117	2242	5196
100504636	1260	0
74694	5696	49
75612	3855	1766
192678	3425	1564
56480	3031	808
73192	5989	1401
216393	3427	1
270802	3117	101
117600	7821	124
216394	1479	0
668272	1768	15
216395	1378	429
100043513	520	0
54140	2671	246
319272	2547	0
319468	7518	276
387251	85	0
67074	9303	3425
14479	3215	976
100042958	420	7
268354	4610	4
100505018	1023	0
75030	1333	101
20503	2419	152
320398	4050	903
68876	1366	41
52468	5065	6255
723962	84	0
723882	121	0
11567	3033	97
66399	1180	193
100504608	699	4
17299	887	232
13115	2421	37
216438	1998	122
12567	1347	2858
67125	1543	1420
100504703	329	28
216439	5633	43
216440	4049	1898
14421	3289	343
216441	2215	31
52666	2387	1864
80904	1944	4133
100038591	2552	41
117150	3374	2096
16572	7006	421
69654	1933	3112
110962	4046	1535
13198	871	827
216443	2963	865
216445	1811	6
14632	3662	45
16326	2135	0
16325	1969	2
71750	4530	2609
237611	1790	29
407790	962	68
108037	2305	1064
104080	1675	21
16971	14892	13181
20852	3805	1471
17937	2575	925
72243	695	13
210035	6515	153
432516	3353	11
21334	884	0
320080	5960	654
11536	1694	56
107605	3890	5
103142	2698	18
19683	3208	0
380674	3648	3
216453	1889	0
216454	1265	0
54150	1608	1
70061	2851	0
27400	1459	1
19075	1533	399
17938	7034	1229
56351	1954	503
100862107	1045	9
11947	1879	21248
751518	78	6
116848	8369	1929
56516	5609	1141
216456	2460	115
66701	1570	213
17339	2143	2
21853	4515	315
28194	1618	0
103161	1930	1
20847	4394	2865
83430	1359	218
103135	4450	982
56530	1017	733
12974	2828	3227
210582	2507	244
237615	6615	1875
72002	2144	4
69917	1052	363
67588	4377	782
68094	5028	2826
17904	614	11744
216459	1026	36
100502705	2004	24
23943	3687	5007
103284	2091	451
67945	449	8887
18813	2432	3888
13867	4020	284
668459	639	16
27370	448	3328
22781	3580	2264
211389	2349	217
19344	3180	987
12566	2432	988
20431	2130	21
13139	2815	1079
78428	1491	387
58223	3453	33
73827	2335	143
74330	4229	568
66844	2055	69
66118	1062	234
14561	1811	243
12512	1037	3891
19682	1261	64
14533	550	361
16404	4022	337
71664	1227	1
18373	939	0
258861	930	0
622733	978	0
544748	930	0
546487	978	0
258315	930	0
258863	939	0
257667	939	0
100862148	672	0
258862	936	0
258540	954	0
257666	1004	0
257664	936	0
258232	939	0
258538	939	0
404321	939	0
258537	936	0
258281	939	0
258723	936	0
257985	945	0
258724	960	0
258542	939	0
258069	939	0
258544	936	0
258935	969	0
258932	939	0
258150	936	0
258375	963	0
258933	933	0
258549	936	0
258929	936	0
258541	936	0
258282	957	0
258934	939	0
258547	927	0
258068	945	0
258548	960	0
258546	942	0
258931	936	0
258930	939	0
258321	987	0
258543	939	0
258545	960	0
258791	933	0
258252	933	0
259165	933	0
258665	951	0
258667	939	0
258773	957	0
100043200	963	0
258266	945	0
258670	939	0
258772	933	0
258666	939	0
258668	948	0
258669	948	0
258672	963	0
258671	942	0
258297	969	0
11923	3345	0
67596	1694	0
625068	2550	0
623734	2553	0
625109	2547	0
625131	2547	0
434624	729	13
236604	2857	67
78887	4025	185
74203	4230	1264
13494	1524	776
56218	3482	193
791413	3553	8
100302648	869	8
216505	2243	384
16886	5047	2067
193670	2867	1236
71523	2583	73
237625	2623	19
170835	3473	16
114679	872	1444
29856	3387	15538
544752	6675	1765
74522	5238	2264
74309	4097	16
67430	2618	91
75219	4632	280
100862138	970	0
103710	3059	1041
21452	2133	2840
75342	1220	1
64934	2911	870
53897	2043	17
100862181	569	1
103655	2956	135
380683	3928	0
67900	1396	18
67815	2529	309
71673	1937	452
100526466	83	3
216516	5153	764
67465	4916	1459
103724	1913	1540
71962	1548	170
18413	1907	6
16878	4040	1263
75828	1343	4
74302	5674	1924
327860	1562	0
75452	2604	514
66152	441	549
67178	789	71
192650	699	2
18016	5298	2861
18082	1874	484
107829	2235	548
380684	3994	19
11764	4543	820
100038587	2826	0
78926	5403	949
75668	1108	77
14030	2400	3804
279766	1821	370
140703	1911	5309
84035	4908	4145
407821	6306	776
22433	1800	2324
104479	3402	779
76389	4491	0
665181	444	519
64660	1007	320
72046	5611	665
76508	1840	45
13169	2369	632
56012	906	24
54125	2925	337
11568	4049	7753
18972	1610	614
17898	590	0
103988	2245	6
56418	2476	2018
12323	4190	23
100861932	469	0
209586	3963	1384
100042173	824	3167
237636	4571	35
52513	3287	885
100861956	701	15
103694	1625	603
18293	6984	5323
52915	4203	917
268373	736	7987
77605	1636	830
19291	8478	10037
246177	3307	11
100861985	418	0
100041286	592	376
216527	2104	637
192950	4893	263
21379	3139	1673
100217467	101	17
22373	562	39
100041311	1306	1
56089	1221	118
626419	664	0
665343	549	129
432530	12259	44
100041347	1003	0
16006	1520	0
16009	2447	22606
100503529	571	1
319939	7483	4017
171395	7915	6
15574	4581	128
194974	1205	0
626870	2400	2
22271	1532	339
268379	16011	0
319922	3578	4
53604	3845	9
432534	2917	0
73862	753	0
22778	5163	16
60530	2974	47
13195	2089	4
73321	1075	0
14783	5158	166
12808	5618	234
100503630	1803	10
73307	562	0
432536	1077	0
211739	3629	0
20335	779	123
665689	2059	294
13649	6438	3374
319954	4103	41
72735	3137	0
319701	2117	12
56193	4117	30
380686	1539	17
19058	2829	2290
66249	1565	691
103784	3431	591
57316	2957	368
68145	4192	91
100502821	502	0
17268	3441	203
100503713	794	0
74059	1416	0
635455	1328	3
114716	2872	1453
66713	3669	2291
19324	2657	5012
216543	4810	188
