EntrezID	Length	MCL1-LB_BC2CTUACXX_TGACCA_L001_R1
666540	1120	0
54198	1377	2997
21907	3233	0
14628	3009	540
140740	6032	3926
268297	4745	593
109205	4980	6
74530	1859	0
71365	2031	157
331623	6049	741
67851	898	169
100862325	514	0
12484	1816	17933
414125	1833	0
69443	1060	0
76563	1970	197
170728	2981	204
11630	7416	3250
70365	1522	0
11793	2352	644
100316688	93	0
12142	5143	155
19072	2719	1089
78977	1851	0
23828	1607	0
380669	5403	2
209462	3785	430
320363	1892	0
100418235	2163	0
14806	4872	0
100504076	1592	0
77987	7477	1292
20464	7355	1
14727	1305	1
14728	1420	3
77296	555	0
210198	2856	0
320995	3701	0
71090	1021	0
215031	1466	0
19886	7401	0
66686	3025	189
94221	4317	621
66650	1823	4
52014	4614	4344
629689	1579	0
22639	3420	167
215085	4973	8
100862347	1026	0
100038725	2691	491
100502820	658	8
18821	2480	2
432460	504	2
100502868	5486	2
71567	3873	273
66403	2192	313
100042554	949	3
75906	3950	8
17155	3889	2995
100502920	1230	17
544696	7240	479
73390	2140	122
14609	3105	706
100862378	716	0
791298	3115	0
74928	723	4
15500	2623	230
56442	2879	4106
18768	6039	86
12140	762	0
100502970	631	0
57319	1791	913
100504180	2222	0
74399	2895	0
245263	1813	0
791309	3636	0
70297	6511	653
110829	4941	2087
19386	9477	6892
76138	2466	71
13608	3680	8
103505	1320	0
237353	5781	10
103080	2654	251
268301	4513	1040
18451	4043	364
69836	1066	0
18302	2716	6
215999	2872	260
216001	2275	661
56709	1774	755
100503588	745	14
74747	1685	4287
52717	1329	890
69090	1578	632
94214	3916	58
53374	6113	4
19156	2731	32083
22295	11260	9
74048	4846	291
100302688	858	0
71279	5240	802
107449	5867	365
100503834	701	0
73616	853	0
327760	1131	0
13180	810	61
20397	4123	2191
65971	2023	0
237360	5188	1
100862379	900	0
18646	2054	3
27355	4274	1705
18119	2094	0
13688	1786	1766
100503821	3961	9
216011	2635	101
237362	1307	0
67895	1292	1910
20224	2602	4705
71767	2286	335
71361	3468	413
404634	1910	138
100628583	85	0
12817	2900	4
432466	1550	289
69894	1731	241
11925	1540	0
70423	3605	509
21337	2258	2
15275	4509	3900
70162	557	27
216019	3483	3
338359	2390	520
74706	2194	3
30930	3252	1501
19073	938	187
72320	2472	441
56200	4743	5784
100862011	549	0
94213	2507	1749
216021	3102	3
67500	4478	2446
100217463	28	7
52463	14082	101
73132	3141	449
327762	4122	134
70432	8936	411
432467	2168	236
67307	2211	23
68371	1952	3
53404	450	0
68802	5246	1
641387	764	0
67345	4043	1237
100502721	1584	2
93759	3910	1706
30045	1365	690
216033	3924	1
791346	2569	0
216028	3852	0
100502808	1111	0
69433	345	0
28193	5550	1343
108829	8947	11171
641340	1789	267
13654	2965	1391
211488	4445	463
100038508	2225	0
216049	4257	7
170799	3932	21
71371	4494	1754
100503521	2231	0
75148	769	0
73287	1238	8
327766	5052	2
69288	4631	42
320700	2969	11
12534	2860	533
11735	10685	1891
76551	5511	1472
69563	443	1
66859	3563	15
71721	3510	17
70911	3010	6
319646	2082	0
83675	3111	69
319572	2300	0
21780	3918	629
216080	1431	405
52637	965	312
69718	5417	965
622812	1008	0
108950	806	1
100040505	2619	193
52696	2676	1326
327768	1989	9
100861952	1042	0
11994	15991	0
71236	1223	1
14687	2435	80
76877	2620	60
110279	6537	2318
74392	6438	2393
11540	2534	10
544707	907	2
103149	1437	16
71125	1262	0
68778	2910	513
67332	604	2131
192734	4601	363
14598	2022	1365
23887	4137	205
100503432	424	1
71733	3255	52
104248	7460	1983
13202	609	548
103140	1873	1069
14871	1037	331
75886	964	0
14872	1370	501
17319	554	1496
70377	1336	91
20587	1657	865
100861975	691	0
17385	2247	29
103172	948	549
333670	1215	0
22364	602	1
333669	2838	3
64453	4874	226
64454	2132	0
64452	2055	0
15468	2052	500
751554	84	0
20203	1661	4
64451	6355	490
18541	9530	1389
67523	997	0
76964	1763	5
216119	4522	29
54387	6383	869
16987	3102	333
74953	1237	19
76573	1331	1
14317	2710	0
12834	3729	122
100861980	894	0
12833	3976	159
59093	2175	119
100038479	1548	0
20509	2390	215
12822	5791	196
100169878	719	6
80294	2219	1571
110532	6634	108
100045653	2564	0
108707	2428	543
16414	2862	14
108705	2247	7887
20610	2493	1499
22213	1982	1293
100316811	84	1
100502831	801	0
670895	961	0
16697	400	0
100009614	553	0
100502921	363	0
16694	671	0
100502953	363	0
77763	678	0
100041250	693	0
100041261	693	0
634517	693	0
100041281	693	0
634504	711	0
675294	678	0
100503388	747	0
670880	1097	0
100040299	723	0
100191037	902	0
544710	1305	0
622629	930	0
100041351	664	0
252974	2163	18
75188	914	0
237387	4296	84
28240	7292	2
67884	1696	369
18641	3719	2853
11634	1929	26
54427	1885	1
50723	2748	125
100503488	816	0
28295	1363	315
110816	3871	965
216131	5048	2144
28169	3439	1677
18114	2008	3983
13014	602	5546
216134	5094	3310
791283	3273	5
258224	1064	0
216136	2329	653
71709	3288	120
257883	1160	0
12365	2331	3
70976	1718	0
20513	2089	0
258305	963	0
257734	1148	0
259163	1095	0
18372	933	0
259044	1266	0
259074	1174	0
259042	960	0
18357	1080	0
72128	4229	268
624765	2592	0
216144	3276	0
624845	2598	0
625029	2595	3
50784	1646	3772
70427	2562	795
21830	1249	0
237397	6754	20
216148	3961	144
100503607	877	5
382384	1248	0
17123	1420	1
110012	1101	223
216150	1266	952
16904	1286	42
12215	1752	11566
15166	3195	22
216151	3762	487
67112	489	2
70294	1639	933
83554	1953	215
73106	2693	0
100503626	1871	0
18483	2651	71
78906	2427	106
414101	3595	18
19205	2933	8508
216152	4275	452
19152	972	21
50701	920	1
100503642	254	4376
11537	923	0
216154	3218	909
100862144	1000	0
109284	1821	882
114229	3163	54
13496	5326	338
216156	2954	944
170483	3274	63
216157	2223	3555
12798	1782	563
27403	6594	519
70719	4052	4
66420	1008	1190
625249	1201	1013
216161	4640	25239
20869	1621	2523
100503659	3294	1679
66043	931	1687
100862154	483	0
59090	3708	11524
12696	1256	1444
69770	651	155
13637	2131	47
68114	3717	770
75406	758	805
14431	944	101
70248	2085	1880
103232	462	25
20054	522	15436
23805	9074	17
66374	1659	533
18551	2514	253
70335	2016	585
66548	2572	6
216166	2112	37
237400	3258	971
17192	1589	1853
100503758	442	0
66594	436	0
21423	3547	2292
246086	4695	1
67331	4411	11
66932	5249	2287
118445	2652	1779
216169	1473	1005
100113398	1411	73
100862189	844	1
56214	1802	1170
103236	2511	2772
208198	3026	792
17347	3070	7324
208228	2647	1663
71564	938	141
11776	4730	3582
208266	5694	3893
78670	1260	700
20222	1674	1262
11705	1665	11
71912	1116	5
18245	1074	731
100316778	74	0
237403	3439	3
66094	468	214
73218	2869	711
432478	3454	12
30055	1225	1269
16907	3371	722
17873	1266	5182
14708	3495	585
208666	2920	1
106947	3462	359
52551	1947	1989
50492	2585	1236
208677	2283	2
26396	2373	2572
16969	5373	3278
59004	1673	464
13629	3100	84533
100217454	53	32
100503773	446	0
13144	1824	557
69678	318	0
69564	1840	0
16467	3677	0
103406	3341	301
17179	1734	94
66047	587	557
57267	2107	883
100526465	91	3
27375	3031	2577
18717	4279	3425
70312	2724	1120
21390	1919	5
209047	1024	4
15353	1659	1255
73822	1702	317
432479	695	214
56371	2254	1038
102115	1444	970
100503793	1017	62
72273	575	34
18029	6295	1936
319586	4390	10
103425	2879	2043
13611	2393	2
14676	1962	56
14672	3262	1476
14797	1347	4912
21886	3115	1285
114606	2015	483
268319	1890	17
50721	2134	449
70615	3658	997
100233208	4725	82
666448	468	364
73610	2384	154
100040944	2851	88
666738	468	5
666501	468	15
331188	4067	10
666548	468	16
100038681	1556	3
666790	468	5
408062	2300	53
327780	2673	3
216177	2634	67
237411	2031	115
100503696	5187	0
237412	2238	84
432480	662	0
100862390	322	0
544717	748	30
21665	3218	856
74782	2153	44
67933	2386	356
18045	2552	757
70003	1056	0
50493	4019	8930
66341	1305	42
58250	5528	25
338365	4386	771
28109	3509	3110
216188	6030	87
319277	5858	877
216190	2946	4868
69784	1194	1
77976	5026	325
216197	2915	665
442847	1334	0
216198	2400	1292
100503200	2524	12
70428	4830	679
71137	4074	0
625690	555	2
237422	3069	637
14202	2670	3
103266	3778	354
74238	1567	22
12952	3016	2282
74007	5955	487
626858	1476	0
626940	1449	0
100503271	204	1
103136	2579	849
72843	3921	1766
67341	1157	2
28088	1979	3533
270757	2328	19
69754	1886	480
27204	11838	124
78170	564	0
21859	4681	1418
100503291	464	0
627035	1482	0
382395	1473	0
66263	1620	32
22027	2759	16633
103220	5032	109
103466	5952	2041
192188	8133	2
83559	1183	0
76640	1343	0
100038674	2335	0
17172	2259	0
18478	2143	0
16000	7817	120
100503785	1270	0
22172	1347	169
110312	748	0
75317	3628	87
626115	1288	2
69736	1369	197
67282	1379	465
71712	2807	34
432486	5204	756
20962	1122	34
212862	3411	1045
109272	3981	0
20728	1266	0
237433	1561	9
104303	842	1072
70683	8831	1385
216225	5331	1744
320091	4117	41
237436	6748	357
20186	2340	1
216227	4452	6
213326	3431	2340
67019	1703	98
75089	6446	1528
77531	10286	0
100043039	308	316
11783	6557	431
67454	4110	151
18674	1512	8400
100861804	464	0
21917	8127	2318
100503982	1051	9
723955	100	0
110333	2687	0
100526517	84	0
627800	1604	0
667203	692	5
17997	3533	358
380653	2199	0
380654	7399	6
237459	3643	656
100316689	119	0
13713	4234	223
432488	855	1
16993	2066	1123
15109	2758	109
71761	2421	2
237465	3655	14
69878	813	289
74454	1859	2
57764	2411	106
667338	611	6
100504069	908	1
327799	3957	6
56307	4990	3095
74923	2075	1
723908	96	0
215008	4479	503
13998	8044	1139
22025	3827	424
66414	561	59
100861832	322	0
215472	773	0
319880	5889	1944
67723	4135	146
77048	2986	1129
54712	7045	4
12905	1650	118
69629	642	0
216233	2698	723
70523	1182	3
67270	666	380
93765	3851	721
71207	3231	5145
100526463	91	6
216238	7836	1363
100504157	192	1
12226	5010	8660
75301	1015	0
100628616	85	0
13179	2084	5033
17022	2075	72
75025	1465	0
16545	1950	0
13516	1723	0
100038699	1633	0
66716	1868	0
791295	1882	0
667438	551	0
67972	7130	5153
382406	2727	248
14426	5113	537
100861874	277	0
67603	2797	11363
100504202	2095	6
100417125	2506	2
71832	1954	207
17311	5450	7718
100043224	914	0
100043227	927	0
100043231	910	0
100043235	910	0
100043239	910	0
100043247	914	0
237500	6630	955
216274	8006	510
68281	2419	43
66605	1690	0
67569	4760	0
100526516	81	0
67405	1180	9
237504	2118	183
216285	2493	0
74978	5293	7
103098	3644	124
100861880	927	0
100861891	927	0
100861901	927	0
637578	927	0
100043292	1258	0
278279	5673	938
327812	3204	17
216292	2039	187
52713	1078	588
639162	567	2
321001	3879	0
327814	6437	2
380660	3104	39
108030	5964	2
17877	2083	0
17878	1248	0
237523	7058	0
628870	6984	1
17931	3403	1395
114774	1828	1376
20979	4820	0
368203	1117	0
260315	7782	794
109335	1303	0
52679	5476	120
75630	610	0
13008	889	120
320150	4549	434
432502	930	4674
237542	7152	959
71769	2753	13
53605	4094	3166
382421	558	6
21664	1953	7478
71321	1144	0
629206	2171	1
52705	4990	714
73690	1081	1
69286	896	0
67537	1879	0
544736	711	1
353025	2760	8
268345	6196	4
69355	887	0
382423	3599	2549
237553	5722	3
216343	2626	0
100861951	889	0
66687	3779	1396
668041	426	11309
216344	1824	1566
100038558	729	4
67226	3010	612
66816	3408	316
216345	6956	1223
14160	4711	14
100861970	721	0
77798	1007	0
216350	1522	1600
19279	4031	12
619332	2254	0
19263	11912	570
58802	1005	2
67342	753	0
100504412	511	0
72068	3483	1535
100504423	1390	41
72286	594	0
237558	3114	14
216363	2690	1619
71086	1724	95
103175	2383	2
544741	612	150
382427	2719	12
100038610	1014	1
237560	1428	0
100862026	571	1
12461	1962	5755
327826	5684	935
64050	1408	588
77397	1219	0
17105	1057	27
17110	1265	0
432508	6534	2104
70574	5195	93
17246	3027	2439
215436	3483	606
103468	3092	549
100862040	1467	59
215449	1937	2599
71067	1704	0
17245	3151	257
50929	1088	0
116849	1111	0
668198	2567	43
668203	2552	0
668205	2552	67
668209	2552	0
668213	2552	0
668216	3161	5
15978	1207	0
69181	2137	936
100038589	2706	1
97640	1940	0
73400	386	0
71902	8209	3494
67081	894	0
74053	3641	95
75321	723	0
117599	4532	319
73914	2969	466
68212	808	1278
100504548	927	0
66225	1162	20
15364	4176	5
321010	1115	0
320626	2250	0
791076	120	0
100038546	2358	0
70874	1749	0
320183	3709	326
100504616	2973	3
380664	4743	1458
24117	2242	13
100504636	1260	0
74694	5696	275
75612	3855	4313
192678	3425	2431
56480	3031	1375
73192	5989	1194
216393	3427	4
270802	3117	174
117600	7821	37
216394	1479	0
668272	1768	13
216395	1378	538
100043513	520	0
54140	2671	24
319272	2547	0
319468	7518	1016
387251	85	3
67074	9303	3410
14479	3215	1540
100042958	420	7
268354	4610	0
100505018	1023	0
75030	1333	151
20503	2419	61
320398	4050	108
68876	1366	59
52468	5065	4826
723962	84	0
723882	121	0
11567	3033	45
66399	1180	298
100504608	699	1
17299	887	349
13115	2421	20
216438	1998	190
12567	1347	4253
67125	1543	1536
100504703	329	21
216439	5633	5
216440	4049	4151
14421	3289	3007
216441	2215	98
52666	2387	918
80904	1944	3807
100038591	2552	52
117150	3374	3391
16572	7006	308
69654	1933	4009
110962	4046	2072
13198	871	459
216443	2963	1440
216445	1811	58
14632	3662	20
16326	2135	0
16325	1969	0
71750	4530	3143
237611	1790	52
407790	962	5
108037	2305	1214
104080	1675	1
16971	14892	890
20852	3805	2752
17937	2575	1903
72243	695	14
210035	6515	211
432516	3353	6
21334	884	0
320080	5960	786
11536	1694	18
107605	3890	1
103142	2698	6
19683	3208	0
380674	3648	4
216453	1889	0
216454	1265	0
54150	1608	0
70061	2851	0
27400	1459	0
19075	1533	601
17938	7034	1498
56351	1954	658
100862107	1045	1
11947	1879	28555
751518	78	9
116848	8369	3076
56516	5609	1409
216456	2460	123
66701	1570	200
17339	2143	0
21853	4515	425
28194	1618	12
103161	1930	97
20847	4394	1965
83430	1359	358
103135	4450	1728
56530	1017	1213
12974	2828	4534
210582	2507	215
237615	6615	1704
72002	2144	11
69917	1052	552
67588	4377	1231
68094	5028	3214
17904	614	5261
216459	1026	35
100502705	2004	16
23943	3687	2326
103284	2091	485
67945	449	14586
18813	2432	4922
13867	4020	3810
668459	639	33
27370	448	5512
22781	3580	909
211389	2349	449
19344	3180	1348
12566	2432	1003
20431	2130	39
13139	2815	1901
78428	1491	569
58223	3453	48
73827	2335	242
74330	4229	1063
66844	2055	362
66118	1062	247
14561	1811	35
12512	1037	3522
19682	1261	94
14533	550	477
16404	4022	107
71664	1227	0
18373	939	0
258861	930	0
622733	978	0
544748	930	0
546487	978	0
258315	930	0
258863	939	0
257667	939	0
100862148	672	0
258862	936	0
258540	954	0
257666	1004	0
257664	936	0
258232	939	0
258538	939	0
404321	939	0
258537	936	0
258281	939	0
258723	936	0
257985	945	0
258724	960	0
258542	939	0
258069	939	0
258544	936	0
258935	969	0
258932	939	0
258150	936	0
258375	963	0
258933	933	0
258549	936	0
258929	936	0
258541	936	0
258282	957	0
258934	939	0
258547	927	0
258068	945	0
258548	960	0
258546	942	0
258931	936	0
258930	939	0
258321	987	0
258543	939	0
258545	960	0
258791	933	0
258252	933	0
259165	933	0
258665	951	0
258667	939	0
258773	957	0
100043200	963	0
258266	945	0
258670	939	0
258772	933	0
258666	939	0
258668	948	0
258669	948	0
258672	963	0
258671	942	0
258297	969	0
11923	3345	0
67596	1694	0
625068	2550	0
623734	2553	0
625109	2547	0
625131	2547	0
434624	729	15
236604	2857	315
78887	4025	400
74203	4230	1599
13494	1524	1195
56218	3482	314
791413	3553	5
100302648	869	10
216505	2243	191
16886	5047	1828
193670	2867	1451
71523	2583	67
237625	2623	17
170835	3473	191
114679	872	49
29856	3387	1499
544752	6675	2557
74522	5238	1795
74309	4097	9
67430	2618	120
75219	4632	1575
100862138	970	0
103710	3059	1327
21452	2133	4710
75342	1220	6
64934	2911	1224
53897	2043	8
100862181	569	2
103655	2956	486
380683	3928	0
67900	1396	50
67815	2529	1342
71673	1937	534
100526466	83	15
216516	5153	512
67465	4916	1967
103724	1913	2000
71962	1548	76
18413	1907	0
16878	4040	15206
75828	1343	6
74302	5674	2114
327860	1562	0
75452	2604	1092
66152	441	1162
67178	789	139
192650	699	0
18016	5298	2666
18082	1874	699
107829	2235	699
380684	3994	20
11764	4543	2026
100038587	2826	0
78926	5403	1973
75668	1108	104
14030	2400	4203
279766	1821	299
140703	1911	1324
84035	4908	1189
407821	6306	277
22433	1800	4976
104479	3402	677
76389	4491	0
665181	444	732
64660	1007	450
72046	5611	950
76508	1840	129
13169	2369	1380
56012	906	51
54125	2925	452
11568	4049	168
18972	1610	589
17898	590	0
103988	2245	2
56418	2476	2621
12323	4190	6
100861932	469	0
209586	3963	1470
100042173	824	4123
237636	4571	21
52513	3287	1328
100861956	701	40
103694	1625	1141
18293	6984	4878
52915	4203	2244
268373	736	10649
77605	1636	907
19291	8478	6220
246177	3307	3
100861985	418	0
100041286	592	288
216527	2104	657
192950	4893	32
21379	3139	2055
100217467	101	14
22373	562	2236
100041311	1306	1
56089	1221	42
626419	664	0
665343	549	139
432530	12259	36
100041347	1003	0
16006	1520	1
16009	2447	125
100503529	571	1
319939	7483	2834
171395	7915	1
15574	4581	209
194974	1205	0
626870	2400	2
22271	1532	68
268379	16011	0
319922	3578	0
53604	3845	11
432534	2917	0
73862	753	1
22778	5163	215
60530	2974	155
13195	2089	6
73321	1075	0
14783	5158	473
12808	5618	1259
100503630	1803	2
73307	562	0
432536	1077	0
211739	3629	0
20335	779	113
665689	2059	260
13649	6438	1164
319954	4103	5
72735	3137	3
319701	2117	7
56193	4117	10
380686	1539	2
19058	2829	1979
66249	1565	1027
103784	3431	727
57316	2957	443
68145	4192	164
100502821	502	0
17268	3441	352
100503713	794	1
74059	1416	0
635455	1328	1
114716	2872	841
66713	3669	5012
19324	2657	7172
216543	4810	306
55963	3926	1129
58172	6027	3147
216549	3957	2601
216551	3635	1294
67245	3485	1360
245944	4712	1599
216558	3085	1557
