EntrezID	Length	MCL1-DJ_BC2CTUACXX_CGATGT_L002_R1
54198	1377	2304
21907	3233	1
14628	3009	417
140740	6032	3305
268297	4745	28
109205	4980	1669
74530	1859	48
71365	2031	221
331623	6049	1178
67851	898	128
100862325	514	0
12484	1816	8903
414125	1833	0
69443	1060	0
76563	1970	113
170728	2981	137
11630	7416	4199
70365	1522	1
11793	2352	590
100316688	93	0
12142	5143	4102
19072	2719	1192
78977	1851	12
23828	1607	338
380669	5403	0
209462	3785	404
320363	1892	0
100418235	2163	0
14806	4872	0
100504076	1592	0
77987	7477	1340
20464	7355	2
14727	1305	20
14728	1420	8
77296	555	0
210198	2856	0
320995	3701	0
71090	1021	0
215031	1466	1
19886	7401	0
66686	3025	88
94221	4317	678
66650	1823	1
52014	4614	1829
629689	1579	0
22639	3420	150
215085	4973	216
100862347	1026	0
100038725	2691	98
100502820	658	1
18821	2480	11
432460	504	11
100502868	5486	6
71567	3873	193
66403	2192	197
100042554	949	1
75906	3950	52
17155	3889	6328
100502920	1230	44
544696	7240	408
73390	2140	98
14609	3105	10888
100862378	716	0
791298	3115	0
74928	723	4
15500	2623	294
56442	2879	4416
18768	6039	0
12140	762	1
100502970	631	0
57319	1791	318
100504180	2222	0
74399	2895	0
245263	1813	0
791309	3636	0
70297	6511	262
110829	4941	3237
19386	9477	6489
76138	2466	92
13608	3680	159
103505	1320	4
237353	5781	369
103080	2654	225
268301	4513	160
18451	4043	2649
69836	1066	1
18302	2716	278
215999	2872	778
216001	2275	549
56709	1774	354
100503588	745	7
74747	1685	5981
52717	1329	1070
69090	1578	456
94214	3916	3885
53374	6113	160
19156	2731	27531
22295	11260	55
74048	4846	1344
100302688	858	27
71279	5240	448
107449	5867	1589
100503834	701	0
73616	853	0
327760	1131	0
13180	810	391
20397	4123	4319
65971	2023	0
237360	5188	26
100862379	900	0
18646	2054	0
27355	4274	582
18119	2094	0
13688	1786	871
100503821	3961	6
216011	2635	132
237362	1307	0
67895	1292	889
20224	2602	4016
71767	2286	239
71361	3468	1575
404634	1910	477
100628583	85	0
12817	2900	24
432466	1550	63
69894	1731	62
11925	1540	1
70423	3605	162
21337	2258	2
15275	4509	4478
70162	557	4
216019	3483	1
338359	2390	205
74706	2194	4
30930	3252	739
19073	938	223
72320	2472	297
56200	4743	6813
100862011	549	1
94213	2507	2017
216021	3102	490
67500	4478	2385
100217463	28	8
52463	14082	503
73132	3141	309
327762	4122	37
70432	8936	375
432467	2168	338
67307	2211	78
68371	1952	7
53404	450	0
68802	5246	0
641387	764	1
67345	4043	930
100502721	1584	1
93759	3910	1158
30045	1365	12
216033	3924	6
791346	2569	0
216028	3852	0
100502808	1111	0
69433	345	0
28193	5550	6267
108829	8947	25320
641340	1789	182
13654	2965	3696
211488	4445	642
100038508	2225	2
216049	4257	789
170799	3932	15
71371	4494	3576
100503521	2231	0
75148	769	0
73287	1238	19
327766	5052	2
69288	4631	160
320700	2969	17
12534	2860	248
11735	10685	2820
76551	5511	1809
69563	443	0
66859	3563	65
71721	3510	800
70911	3010	23
319646	2082	0
83675	3111	207
319572	2300	3
21780	3918	329
216080	1431	609
52637	965	1124
69718	5417	1163
622812	1008	0
108950	806	0
100040505	2619	192
52696	2676	1112
327768	1989	1384
100861952	1042	0
11994	15991	0
71236	1223	0
14687	2435	104
76877	2620	56
110279	6537	1584
74392	6438	2413
11540	2534	63
544707	907	9
103149	1437	69
71125	1262	0
68778	2910	244
67332	604	1322
192734	4601	2095
14598	2022	2329
23887	4137	242
100503432	424	1
71733	3255	290
104248	7460	1046
13202	609	105
103140	1873	250
14871	1037	588
75886	964	0
14872	1370	45
17319	554	1744
70377	1336	15
20587	1657	897
100861975	691	0
17385	2247	20
103172	948	69
333670	1215	0
22364	602	0
333669	2838	7
64453	4874	231
64454	2132	1
64452	2055	0
15468	2052	365
751554	84	0
20203	1661	0
64451	6355	1245
18541	9530	855
67523	997	0
76964	1763	7
216119	4522	6
54387	6383	1102
16987	3102	278
74953	1237	17
76573	1331	0
14317	2710	2
12834	3729	1611
100861980	894	0
12833	3976	2032
59093	2175	81
100038479	1548	0
20509	2390	421
12822	5791	9054
100169878	719	17
80294	2219	2177
110532	6634	467
100045653	2564	1
108707	2428	400
16414	2862	38
108705	2247	9309
20610	2493	1604
22213	1982	1526
100316811	84	0
100502831	801	0
670895	961	0
16697	400	1
100009614	553	0
100502921	363	0
16694	671	0
100502953	363	0
77763	678	0
100041250	693	0
100041261	693	0
634517	693	0
100041281	693	0
634504	711	0
675294	678	0
100503388	747	0
670880	1097	0
100040299	723	0
100191037	902	0
544710	1305	0
622629	930	0
100041351	664	0
252974	2163	39
75188	914	5
237387	4296	334
28240	7292	14
67884	1696	474
18641	3719	3772
11634	1929	3
54427	1885	4
50723	2748	379
100503488	816	0
28295	1363	348
110816	3871	498
216131	5048	2895
28169	3439	1608
18114	2008	3065
13014	602	2928
216134	5094	1198
791283	3273	0
258224	1064	0
216136	2329	506
71709	3288	291
257883	1160	0
12365	2331	1
70976	1718	0
20513	2089	7
258305	963	0
257734	1148	0
259163	1095	0
18372	933	0
259044	1266	0
259074	1174	0
259042	960	0
18357	1080	0
72128	4229	232
624765	2592	0
216144	3276	0
624845	2598	0
625029	2595	3
50784	1646	568
70427	2562	419
21830	1249	0
237397	6754	2
216148	3961	211
100503607	877	12
382384	1248	1
17123	1420	48
110012	1101	281
216150	1266	520
16904	1286	98
12215	1752	5051
15166	3195	6
216151	3762	252
67112	489	3
70294	1639	573
83554	1953	1262
73106	2693	1
100503626	1871	1
18483	2651	842
78906	2427	22
414101	3595	20
19205	2933	11235
216152	4275	969
19152	972	26
50701	920	1
100503642	254	2155
11537	923	1
216154	3218	775
100862144	1000	0
109284	1821	559
114229	3163	149
13496	5326	290
216156	2954	562
170483	3274	91
216157	2223	3083
12798	1782	5579
27403	6594	188
70719	4052	43
66420	1008	407
625249	1201	542
216161	4640	13331
20869	1621	1729
100503659	3294	536
66043	931	1152
100862154	483	1
59090	3708	11509
12696	1256	1391
69770	651	66
13637	2131	62
68114	3717	526
75406	758	688
14431	944	100
70248	2085	1488
103232	462	11
20054	522	8873
23805	9074	42
66374	1659	258
18551	2514	54
70335	2016	71
66548	2572	48
216166	2112	2
237400	3258	636
17192	1589	1499
100503758	442	0
66594	436	0
21423	3547	905
246086	4695	2
67331	4411	21
66932	5249	1148
118445	2652	1707
216169	1473	581
100113398	1411	31
100862189	844	1
56214	1802	429
103236	2511	2155
208198	3026	496
17347	3070	7051
208228	2647	1616
71564	938	78
11776	4730	1949
208266	5694	2420
78670	1260	311
20222	1674	767
11705	1665	7
71912	1116	5
18245	1074	979
100316778	74	0
237403	3439	5
66094	468	134
73218	2869	487
432478	3454	4
30055	1225	624
16907	3371	279
17873	1266	17442
14708	3495	124
208666	2920	0
106947	3462	355
52551	1947	1440
50492	2585	343
208677	2283	6
26396	2373	1819
16969	5373	2226
59004	1673	244
13629	3100	50659
100217454	53	20
100503773	446	0
13144	1824	419
69678	318	11
69564	1840	1
16467	3677	5
103406	3341	154
17179	1734	43
66047	587	322
57267	2107	641
100526465	91	5
27375	3031	81
18717	4279	1594
70312	2724	873
21390	1919	12
209047	1024	2
15353	1659	896
73822	1702	64
432479	695	34
56371	2254	439
102115	1444	609
100503793	1017	36
72273	575	39
18029	6295	2001
319586	4390	29
103425	2879	1007
13611	2393	7
14676	1962	57
14672	3262	1155
14797	1347	2894
21886	3115	782
114606	2015	144
268319	1890	6
50721	2134	232
70615	3658	440
100233208	4725	34
666448	468	207
73610	2384	37
100040944	2851	25
666738	468	6
666501	468	12
331188	4067	5
666548	468	10
100038681	1556	3
666790	468	4
408062	2300	22
327780	2673	3
216177	2634	17
237411	2031	43
100503696	5187	0
237412	2238	27
432480	662	0
100862390	322	0
544717	748	33
21665	3218	502
74782	2153	20
67933	2386	414
18045	2552	2092
70003	1056	4
50493	4019	34302
66341	1305	600
58250	5528	2876
338365	4386	384
28109	3509	2147
216188	6030	494
319277	5858	662
216190	2946	754
69784	1194	88
77976	5026	677
216197	2915	1139
442847	1334	0
216198	2400	2140
100503200	2524	4
70428	4830	527
71137	4074	2
625690	555	0
237422	3069	705
14202	2670	11
103266	3778	721
74238	1567	42
12952	3016	1210
74007	5955	1556
626858	1476	0
626940	1449	0
100503271	204	0
103136	2579	718
72843	3921	816
67341	1157	0
28088	1979	1853
270757	2328	9
69754	1886	251
27204	11838	25
78170	564	0
21859	4681	16924
100503291	464	0
627035	1482	1
382395	1473	1
66263	1620	35
22027	2759	17685
103220	5032	88
103466	5952	4896
192188	8133	6
83559	1183	1
76640	1343	0
100038674	2335	0
17172	2259	7
18478	2143	0
16000	7817	31
100503785	1270	0
22172	1347	52
110312	748	0
75317	3628	43
626115	1288	2
69736	1369	111
67282	1379	527
71712	2807	280
432486	5204	645
20962	1122	22
212862	3411	822
109272	3981	8
20728	1266	1
237433	1561	8
104303	842	1484
70683	8831	1082
216225	5331	54
320091	4117	140
237436	6748	231
20186	2340	0
216227	4452	7
213326	3431	1183
67019	1703	64
75089	6446	1264
77531	10286	0
100043039	308	253
11783	6557	440
67454	4110	528
18674	1512	7328
100861804	464	0
21917	8127	1823
100503982	1051	13
723955	100	0
110333	2687	1
100526517	84	0
627800	1604	0
667203	692	10
17997	3533	277
380653	2199	5
380654	7399	24
237459	3643	1108
100316689	119	2
13713	4234	463
432488	855	1
16993	2066	876
15109	2758	109
71761	2421	37
237465	3655	25
69878	813	212
74454	1859	5
57764	2411	347
667338	611	0
100504069	908	1
327799	3957	3
56307	4990	2960
74923	2075	0
723908	96	0
215008	4479	266
13998	8044	1062
22025	3827	403
66414	561	42
100861832	322	0
215472	773	0
319880	5889	1692
67723	4135	177
77048	2986	770
54712	7045	13
12905	1650	76
69629	642	0
216233	2698	893
70523	1182	2
67270	666	406
93765	3851	662
71207	3231	5898
100526463	91	6
216238	7836	1784
100504157	192	1
12226	5010	3405
75301	1015	0
100628616	85	0
13179	2084	14079
17022	2075	158
75025	1465	0
16545	1950	0
13516	1723	3
100038699	1633	0
66716	1868	0
791295	1882	0
667438	551	0
67972	7130	3162
382406	2727	340
14426	5113	693
100861874	277	0
67603	2797	12848
100504202	2095	3
100417125	2506	16
71832	1954	218
17311	5450	28785
100043224	914	0
100043227	927	0
100043231	910	0
100043235	910	0
100043239	910	0
100043247	914	0
237500	6630	1895
216274	8006	405
68281	2419	89
66605	1690	0
67569	4760	0
100526516	81	0
67405	1180	4
237504	2118	88
216285	2493	0
74978	5293	1
103098	3644	128
100861880	927	0
100861891	927	0
100861901	927	0
637578	927	0
100043292	1258	0
278279	5673	991
327812	3204	161
216292	2039	147
52713	1078	427
639162	567	0
321001	3879	0
327814	6437	4
380660	3104	3
108030	5964	16
17877	2083	0
17878	1248	0
237523	7058	0
628870	6984	1
17931	3403	8710
114774	1828	5848
20979	4820	22
368203	1117	0
260315	7782	32
109335	1303	0
52679	5476	82
75630	610	0
13008	889	133
320150	4549	515
432502	930	2795
237542	7152	1342
71769	2753	5
53605	4094	2742
382421	558	8
21664	1953	2773
71321	1144	2
629206	2171	0
52705	4990	583
73690	1081	37
69286	896	0
67537	1879	0
544736	711	0
353025	2760	0
268345	6196	5
69355	887	0
382423	3599	1359
237553	5722	0
216343	2626	1
100861951	889	0
66687	3779	1275
668041	426	5577
216344	1824	3823
100038558	729	62
67226	3010	671
66816	3408	430
216345	6956	2839
14160	4711	197
100861970	721	0
77798	1007	2
216350	1522	96
19279	4031	9
619332	2254	0
19263	11912	561
58802	1005	1
67342	753	0
100504412	511	0
72068	3483	904
100504423	1390	41
72286	594	0
237558	3114	6
216363	2690	321
71086	1724	91
103175	2383	2
544741	612	91
382427	2719	3
100038610	1014	1
237560	1428	1
100862026	571	0
12461	1962	4287
327826	5684	825
64050	1408	334
77397	1219	0
17105	1057	150
17110	1265	0
432508	6534	1876
70574	5195	966
17246	3027	4854
215436	3483	481
103468	3092	414
100862040	1467	84
215449	1937	3006
71067	1704	0
17245	3151	132
50929	1088	0
116849	1111	0
668198	2567	34
668203	2552	0
668205	2552	43
668209	2552	0
668213	2552	0
668216	3161	9
15978	1207	0
69181	2137	474
100038589	2706	0
97640	1940	0
73400	386	0
71902	8209	3566
67081	894	0
74053	3641	168
75321	723	0
117599	4532	461
73914	2969	142
68212	808	459
100504548	927	0
66225	1162	10
15364	4176	4
321010	1115	0
320626	2250	0
791076	120	0
100038546	2358	0
70874	1749	7
320183	3709	8793
100504616	2973	4
380664	4743	1584
24117	2242	8683
100504636	1260	0
74694	5696	24
75612	3855	1769
192678	3425	1917
56480	3031	796
73192	5989	1579
216393	3427	2
270802	3117	70
117600	7821	62
216394	1479	0
668272	1768	12
216395	1378	443
100043513	520	0
54140	2671	207
319272	2547	0
319468	7518	461
387251	85	5
67074	9303	3296
14479	3215	983
100042958	420	5
268354	4610	12
100505018	1023	0
75030	1333	102
20503	2419	405
320398	4050	635
68876	1366	34
52468	5065	5161
723962	84	0
723882	121	0
11567	3033	84
66399	1180	177
100504608	699	9
17299	887	131
13115	2421	33
216438	1998	77
12567	1347	2099
67125	1543	1252
100504703	329	20
216439	5633	32
216440	4049	1229
14421	3289	243
216441	2215	45
52666	2387	3817
80904	1944	3756
100038591	2552	40
117150	3374	1595
16572	7006	326
69654	1933	3681
110962	4046	1355
13198	871	433
216443	2963	1050
216445	1811	6
14632	3662	17
16326	2135	0
16325	1969	1
71750	4530	2945
237611	1790	32
407790	962	47
108037	2305	874
104080	1675	20
16971	14892	9899
20852	3805	1632
17937	2575	1037
72243	695	17
210035	6515	152
432516	3353	8
21334	884	0
320080	5960	606
11536	1694	22
107605	3890	1
103142	2698	4
19683	3208	0
380674	3648	0
216453	1889	0
216454	1265	0
54150	1608	0
70061	2851	0
27400	1459	0
19075	1533	230
17938	7034	1362
56351	1954	492
100862107	1045	6
11947	1879	29986
751518	78	10
116848	8369	1334
56516	5609	950
216456	2460	37
66701	1570	173
17339	2143	0
21853	4515	124
28194	1618	0
103161	1930	0
20847	4394	2334
83430	1359	51
103135	4450	637
56530	1017	749
12974	2828	4504
210582	2507	327
237615	6615	1721
72002	2144	6
69917	1052	370
67588	4377	701
68094	5028	2439
17904	614	21678
216459	1026	23
100502705	2004	56
23943	3687	3412
103284	2091	273
67945	449	7758
18813	2432	3970
13867	4020	140
668459	639	11
27370	448	2711
22781	3580	2072
211389	2349	231
19344	3180	1584
12566	2432	825
20431	2130	15
13139	2815	844
78428	1491	240
58223	3453	45
73827	2335	115
74330	4229	635
66844	2055	23
66118	1062	241
14561	1811	104
12512	1037	4843
19682	1261	53
14533	550	408
16404	4022	403
71664	1227	14
18373	939	0
258861	930	0
622733	978	0
544748	930	0
546487	978	0
258315	930	0
258863	939	0
257667	939	0
100862148	672	0
258862	936	0
258540	954	0
257666	1004	0
257664	936	0
258232	939	0
258538	939	0
404321	939	0
258537	936	0
258281	939	0
258723	936	0
257985	945	0
258724	960	0
258542	939	0
258069	939	0
258544	936	0
258935	969	0
258932	939	0
258150	936	0
258375	963	0
258933	933	0
258549	936	0
258929	936	0
258541	936	0
258282	957	0
258934	939	0
258547	927	0
258068	945	0
258548	960	0
258546	942	0
258931	936	0
258930	939	0
258321	987	0
258543	939	0
258545	960	0
258791	933	0
258252	933	0
259165	933	0
258665	951	0
258667	939	0
258773	957	0
100043200	963	0
258266	945	0
258670	939	0
258772	933	0
258666	939	0
258668	948	0
258669	948	0
258672	963	0
258671	942	0
258297	969	0
11923	3345	0
67596	1694	0
625068	2550	0
623734	2553	0
625109	2547	0
625131	2547	0
434624	729	5
236604	2857	54
78887	4025	204
74203	4230	1323
13494	1524	698
56218	3482	129
791413	3553	9
100302648	869	8
216505	2243	276
16886	5047	2214
193670	2867	1194
71523	2583	113
237625	2623	15
170835	3473	26
114679	872	2901
29856	3387	31107
544752	6675	1589
74522	5238	2211
74309	4097	80
67430	2618	108
75219	4632	379
100862138	970	0
103710	3059	1927
21452	2133	1212
75342	1220	3
64934	2911	756
53897	2043	17
100862181	569	3
103655	2956	42
380683	3928	0
67900	1396	12
67815	2529	147
71673	1937	478
100526466	83	4
216516	5153	535
67465	4916	1143
103724	1913	1526
71962	1548	292
18413	1907	3
16878	4040	3426
75828	1343	4
74302	5674	1861
327860	1562	0
75452	2604	405
66152	441	1080
67178	789	129
192650	699	1
18016	5298	6268
18082	1874	255
107829	2235	511
380684	3994	4
11764	4543	799
100038587	2826	0
78926	5403	857
75668	1108	66
14030	2400	4554
279766	1821	475
140703	1911	3865
84035	4908	3422
407821	6306	452
22433	1800	1879
104479	3402	570
76389	4491	0
665181	444	744
64660	1007	340
72046	5611	666
76508	1840	63
13169	2369	758
56012	906	43
54125	2925	204
11568	4049	4157
18972	1610	450
17898	590	0
103988	2245	8
56418	2476	2054
12323	4190	10
100861932	469	0
209586	3963	1282
100042173	824	2433
237636	4571	32
52513	3287	718
100861956	701	25
103694	1625	508
18293	6984	7123
52915	4203	521
268373	736	9419
77605	1636	675
19291	8478	8976
246177	3307	7
100861985	418	0
100041286	592	291
216527	2104	564
192950	4893	199
21379	3139	1298
100217467	101	13
22373	562	5075
100041311	1306	1
56089	1221	105
626419	664	0
665343	549	110
432530	12259	53
100041347	1003	1
16006	1520	1
16009	2447	10486
100503529	571	4
319939	7483	3558
171395	7915	12
15574	4581	134
194974	1205	0
626870	2400	0
22271	1532	121
268379	16011	0
319922	3578	3
53604	3845	17
432534	2917	0
73862	753	0
22778	5163	31
60530	2974	27
13195	2089	0
73321	1075	0
14783	5158	90
12808	5618	252
100503630	1803	5
73307	562	0
432536	1077	0
211739	3629	0
20335	779	187
665689	2059	453
13649	6438	3315
319954	4103	105
72735	3137	2
319701	2117	9
56193	4117	26
380686	1539	6
19058	2829	2559
66249	1565	566
103784	3431	404
57316	2957	422
68145	4192	49
100502821	502	0
17268	3441	180
100503713	794	2
74059	1416	0
635455	1328	1
114716	2872	1924
66713	3669	2985
19324	2657	5663
216543	4810	279
55963	3926	132
58172	6027	6171
216549	3957	1023
216551	3635	2002
67245	3485	2169
